"id","document_id","item_id","item","required_qty","unit_of_measurement","rfq_no"
"194","TD21121761","Item211217618","BLADE HACKSAW 300MM 12'' X 12 MM X18","20","each","10221265"
"195","TD21121715","Item211217185","J/KITS 120-185MM2 11KV PILC","12","each","10221469"
"196","TD21122024","Item211220985","Jointing kits","18","each","10220396"
"197","TD21122053","Item211220565","Jointing kits ","17","each","10220397"
"198","TD21122030","Item21122032","Ferrules 30mm2 shear","50","each","10222433"
"199","TD21122055","Item211220721","Ferrule shear bolts","60","each","10220836"
"200","TD21122069","Item211220950","Jointing kits ","18","each","10220396"
"201","TD21122098","Item211220163","J-KIT 120-185MM2 PILC","17","each","10220397"
"202","TD21122076","Item211220664","J-KIT 120-185MM2 PILC","17","each","10220397"
"203","TD21122019","Item211220588","J-KIT 120-185MM2 PILC","17","each","10220397"
"204","TD21122083","Item211220109","J-KIT 120-185MM2 XLPE","4","each","10220216"
"205","TD21122070","Item211220151"," J-KITS 120-185 11KV 3C XLPE","2","each","10221306"
"206","TD21122034","Item21122043","J-KIT 120-185MM2 XLPE","2","each","10221305"
"207","TD21122093","Item211220482","SUPPLY & FIT TYRES 100X20","6","each","10215826"
"208","TD21122042","Item211220665","STARTER MOTOR","1","each","10222412"
"209","TD21122042","Item211220337","ALTERNATOR","1","each","10222412"
"210","TD21122079","Item211220257","STARTER MOTOR","1","each","10222412"
"211","TD21122079","Item211220583","ALTERNATOR","1","each","10222412"
"212","TD21122028","Item211220432","SPRING LEAF","2","each","10222427"
"213","TD21122071","Item211220752","HEADLAMP NP300","10","each","10221729"
"214","TD21122041","Item211220610","J-KIT 120-185MM2 PILC","6","each","10222580"
"215","TD21122096","Item211220702","J-KIT 120-185MM2 PILC","6","each","10222580"
"216","TD21122074","Item211220789","J-KIT 120-185MM2 PILC","6","each","10222580"
"217","TD21122016","Item211220542","J-KIT 120-185MM2 PILC","6","each","10222580"
"218","TD2112206","Item211220142","J-KIT 120-185MM2 PILC","6","each","10222580"
"219","TD21122061","Item211220869","J-KIT 120-185MM2 PILC","6","each","10222580"
"220","TD21122067","Item211220960","J-KIT 120-185MM2 PILC","6","each","10222580"
"221","TD21122084","Item21122099","J-KIT 120-185MM2 PILC","6","each","10222580"
"222","TD21122044","Item211220896","J-KIT 120-185MM2 PILC","6","each","10222580"
"223","TD21122021","Item211220684","J-KIT 120-185MM2 PILC","6","each","10222580"
"224","TD21122012","Item211220480","J-KIT 120-185MM2 XLPE","6","each","10222579"
"225","TD21122043","Item211220444","cable 185mm2 4c cu pvc/swa","20","each","10222425"
"226","TD21122121","Item211221322","SLEEVE CRIMPING 50MM2","250","each","10221586"
"227","TD21122126","Item211221388","SLEEVE CRIMPING 70MM2","200","each","10221587"
"228","TD21122153","Item211221867","MITSUBISH L200 REFURBUSHMENT","1","each","10213978"
"229","TD21122111","Item211221884","engine overhaul","1","each","10219298"
"230","TD21122165","Item211221149","engine overhaul","1","each","10219298"
"231","TD21122175","Item211221299","3 TONNE VEHICLE STAND","18","each","10210796"
"232","TD21122175","Item2112211","6 TONNE VEHICLE STAND","12","each","10210796"
"233","TD21122167","Item211221680","TYRE 245/70R16","40","each","10212230"
"234","TD21122167","Item211221166","TUBELESS VALVE ","40","each","10212230"
"235","TD21122312","Item211223780","THRUST BORING","130","metres","10218441"
"236","TD21122368","Item21122332","OXYGEN CYLINDERS","5","each","10217150"
"237","TD21122311","Item211223166","OXYGEN CONCENTRATOR","5","each","10217151"
"238","TD21122337","Item211223560","TRASFOMER OIL","840","litres","10220714"
"239","TD21122378","Item211223351","IRON D-3.5' SHACKLE TYPE INSULATOR","16","each","10221102"
"240","TD21122378","Item211223135","EYE BOLTS M16X180","16","each","10221102"
"241","TD21122378","Item21122310","INSULATOR SHACKLE 78MM DIA 64MM HIGH PORCELAIN","54","each","10221102"
"242","TD21122351","Item21122326","Repair of cold room","1","each","10222427"
"243","TD21122349","Item211223137","Repair of cold room","1","each","10222427"
"244","TD21122422","Item211224499","CABLE TRENCHING","20","metres","10220770"
"245","TD21122471","Item21122489","CABLE TRENCHING","20","metres","10220779"
"246","TD21122467","Item21122414","CABLE TRENCHING","20","metres","10220779"
"247","TD2112245","Item211224625","REISTATEMENT OF TARMAC","157","each","10221361"
"248","TD2112248","Item211224710","CABLE 120MM2 4C CU PVC/SWA","30","metres","10222757"
"249","TD21122417","Item211224979","CABLE 120MM2 4C CU PVC/SWA","30","metres","10222757"
"250","TD21122461","Item211224655","CLUTCH KIT FOR NISSAN UD 95","1","each","10222552"
"251","TD21122435","Item211224611","CABLE TRENCHING","100","metres","10221845"
"252","TD21122495","Item211224278","CABLE TRENCHING","100","metres","10221844"
"253","TD21122850","Item211228876","CLUTCH KIT FOR NISSAN UD 95","1","each","10222552"
"254","TD21122857","Item211228233","CLUTCH KIT FOR NISSAN UD 95","1","each","10222552"
"255","TD21123057","Item211230974","LIQUID SANITIZER","100","each","10222551"
"256","TD21123079","Item211230204","CCTV UPGARDE","1","each","10212379"
"257","TD21123065","Item211230114","HP72 BLACK","1","each","10221559"
"258","TD21123065","Item211230543","HP72 CYAN","1","each","10221559"
"259","TD21123065","Item21123088","HP72 YELLOW MATE ","3","each","10221559"
"260","TD21123065","Item211230112","HP72 GREY ","5","each","10221559"
"261","TD21123065","Item211230279","HP72 MAGENTA","2","each","10221559"
"262","TD21123065","Item211230182","HP72 MATTE BLACK ","3","each","10221559"
"263","TD21123065","Item211230610","HP72 PHOTO BLACK ","3","each","10221559"
"264","TD21123065","Item211230119","HP72 CARTRIDGES","1","each","10221559"
"265","TD21123065","Item211230193","BOND ROLLS ","20","each","10221559"
"266","TD21123050","Item211230258","HP72 YELLOW","1","each","10221559"
"267","TD21123050","Item211230701","HP72 PHOTO BLACK","1","each","10221559"
"268","TD21123050","Item211230351","HP27 CYAN","1","each","10221559"
"269","TD21123050","Item211230470","HP72 YELLOW PRINT ","3","each","10221559"
"270","TD21123050","Item211230601","HP72 GREY","5","each","10221559"
"271","TD21123050","Item211230505","HP72 MAGENTA","2","each","10221559"
"272","TD21123050","Item211230236","HP72 MATTE BLACK ","3","each","10221559"
"273","TD21123050","Item211230498","HP72 PHOTO BLACK ","3","each","10221559"
"274","TD21123050","Item211230317","HP72 CYAN ","1","each","10221559"
"275","TD21123050","Item211230294","BOND ROLLS","16","each","10221559"
"276","TD21123059","Item211230355","CARRY OUT MECHANICAL AND ELECTRICAL REPAIRS MITSUBISH L200","1","each","10216819"
"277","TD21123094","Item211230467","CABLE TRENCHING","20","metres","10220770"
"278","TD21123036","Item211230716","J/KITS 120-185MM2 11KV XLPE","20","each","10222788"
"279","TD21123018","Item211230795","CRIMPING LUGS 95X12MM","500","each","10222790"
"280","TD2112302","Item211230282","REAR BRAKE SHOE ","2","each","10216732"
"281","TD2112302","Item211230616","WHEEL BEARING","2","each","10216732"
"282","TD2112302","Item211230900","UPPER CONTROL ARM","2","each","10216732"
"283","TD2112302","Item21123075","WHEEL CYLINDER","2","each","10216732"
"284","TD2112302","Item211230904","BRAKE DISC","2","each","10216732"
"285","TD2112302","Item211230684","WHEEL HUB","2","each","10216732"
"286","TD2112302","Item211230944","BRAKE CALIPERS","2","each","10216732"
"287","TD2112302","Item211230354","STARTER MOTOR","1","each","10216732"
"288","TD21123051","Item211230116","ENGINE PISTONE ","1","each","10221552"
"289","TD21123051","Item211230396","OVERHAUL GASKET","1","each","10221552"
"290","TD21123051","Item211230220","CYLINDER HEAD","1","each","10221552"
"291","TD21123051","Item211230489","REBORE BLOCK","1","each","10221552"
"292","TD21123051","Item211230775","CRANKSHAFT","1","each","10221552"
"293","TD21123024","Item211230219","CRIMPING LUGS 95X20MM","500","each","10222791"
"294","TD21123013","Item211230577","hubs left & right","2","each","10208887"
"295","TD21123013","Item211230818","brake disc ","2","each","10208887"
"296","TD21123013","Item211230782","wheel bearing","2","each","10208887"
"297","TD21123013","Item211230781","knuckles isuzu 4x4","2","each","10208887"
"298","TD21123020","Item211230825","hubs left & right","2","each","10208887"
"299","TD21123020","Item211230550","brake disc ","2","each","10208887"
"300","TD21123020","Item211230641","wheel bearing","4","each","10208887"
"301","TD21123020","Item211230118","knuckles isuzu 4x4","2","each","10208887"
"302","TD21123060","Item211230855","BRACKET LV FUSE ZIG ZAG","6","each","10221808"
"303","TD21123060","Item211230576","FUSE CARRIER 200/400A 82.5MM MV","24","each","10221808"
"304","TD21123060","Item211230982","ARRESTER INTERMEDIATE SURGE 11KV CLASS 2","3","each","10221808"
"305","TD21123060","Item211230904","JOINTING KIT LV SIZE 6 ,CABLE 120-240MM2","8","each","10221808"
"306","TD21123071","Item211230589","NISSAN NP300 STARTER MOTOR","1","each","10221566"
"307","TD21123075","Item211230571","CLUTCHKIT ISUZU 6TH GEN","1","each","10221536"
"308","TD21123074","Item211230325","TERMINATION KITS 120-185 O/D PILC","20","each","10211337"
"309","TD21123064","Item211230877","MV BOARD 8 WAY","1","each","10219699"
"310","TD2112308","Item211230798","J-KITS 120-185 3C PILC","15","each","10222787"
"311","TD21123017","Item211230327","CRIMPING LUGS 120X12","500","each","10222789"
"312","TD21123014","Item211230741","CRIMPING LUGS 120X12","500","each","10222789"
"313","TD21123072","Item211230510","CRIMPING LUGS 120X12","500","each","10222789"
"314","TD21123026","Item211230598","CRIMPING LUGS 120X12","500","each","10222789"
"315","TD21123034","Item211230982","CRIMPING LUGS 120X12","500","each","10222789"
"316","TD21123016","Item211230799","CRIMPING LUGS 120X12","500","each","10222789"
"317","TD21123029","Item211230351","CRIMPING LUGS 185X16MM","500","each","10222828"
"318","TD21123038","Item211230440","CRIMPING LUGS 185X12MM","500","each","10222827"
"319","TD21123188","Item211231858","x-arm strain channel 100x50x3200mm","8","each","10222179"
"320","TD21123163","Item211231751","x-arm strain channel 100x50x3200mm","9","each","10222179"
"321","TD22010317","Item220103730","CABLE","15","metres","10222917"
"322","TD22010358","Item220103930","Conductor ","1300","metres","10222721"
"323","TD22010362","Item220103696","CABLE","20","metres","10222722"
"324","TD22010339","Item220103436","CLUTCH KIT","1","each","10220005"
"325","TD22010444","Item22010486","HP OMEN 17.3'' TOUCH LAPTOP","1","each","10215670"
"326","TD22010467","Item220104855","HP OMEN 17.3'' TOUCH LAPTOP","1","each","10215670"
"327","TD2201043","Item220104996","HP OMEN 17.3'' TOUCH LAPTOP","1","each","10215670"
"328","TD2201049","Item220104142","HP OMEN 17.3'' TOUCH LAPTOP","1","each","10215670"
"329","TD2201041","Item2201041000","HP OMEN 17.3'' TOUCH LAPTOP","1","each","10215670"
"330","TD22010446","Item220104957","HP OMEN 17.3'' TOUCH LAPTOP","1","each","10215670"
"331","TD2201045","Item220104474","HP OMEN 17.3'' TOUCH LAPTOP","1","each","10215670"
"332","TD22010449","Item220104715","HP OMEN 17.3'' TOUCH LAPTOP","1","each","10215670"
"333","TD22010425","Item220104433","HP OMEN 17.3'' TOUCH LAPTOP","1","each","10215670"
"334","TD22010426","Item220104331","HP OMEN 17.3'' TOUCH LAPTOP","1","each","10215670"
"335","TD22010465","Item220104540","HP OMEN 17.3'' TOUCH LAPTOP","1","each","10215670"
"336","TD22010443","Item220104933","HP OMEN 17.3'' TOUCH LAPTOP","1","each","10215670"
"337","TD22010460","Item220104409","HP OMEN 17.3'' TOUCH LAPTOP","1","each","10215670"
"338","TD22010490","Item220104782","HP OMEN 17.3'' TOUCH LAPTOP","1","each","10215670"
"339","TD22010411","Item220104228","HP OMEN 17.3'' TOUCH LAPTOP","1","each","10215670"
"340","TD22010434","Item220104484","HP OMEN 17.3'' TOUCH LAPTOP","1","each","10215670"
"341","TD22010422","Item220104450","HP OMEN 17.3'' TOUCH LAPTOP","1","each","10215670"
"342","TD22010493","Item220104180","HP OMEN 17.3'' TOUCH LAPTOP","1","each","10215670"
"343","TD22010471","Item220104444","HP OMEN 17.3'' TOUCH LAPTOP","1","each","10215669"
"344","TD2201054","Item220105875","cable 185mm2 4c cu pvc/swa","22","each","10214602"
"345","TD22010594","Item220105907","cable 185mm2 4c cu pvc/swa","22","each","10221943"
"346","TD22010628","Item220106634","CLAMP 2 BOLT 50MM","12","each","10215932"
"347","TD22010628","Item220106476","INSUL DISC PORCELAIN ","36","each","10215932"
"348","TD22010628","Item220106138","INSUL PIN ","21","each","10215932"
"349","TD22010628","Item220106134","PIN INSUL","21","each","10215932"
"350","TD22010628","Item220106199","STRAP TWISTED SHACKLE 16MM","18","each","10215932"
"351","TD22010671","Item220106880","PIN INSULATOR ","100","each","102113979"
"352","TD22010671","Item22010658","INSULATOR PIN ","100","each","102113979"
"353","TD22010641","Item220106738","J-KIT 120-185MM2 XLPE","12","each","10222824"
"354","TD22010623","Item220106692","CABLE 95.0 MM2 4C PVC/SWA","20","each","10220205"
"355","TD22010675","Item220106907","J-KIT 120-185MM2 PILC","12","each","10222826"
"356","TD22010690","Item220106425","FERRULE SHEAR BOLTS 300MM2","50","each","10222829"
"357","TD2201066","Item220106663","x-arm BOXED EARTHWIRE 33KV","9","each","10222179"
"358","TD22010625","Item22010684","CABLE 185MM 4C CU PVC/SWA","30","each","10221233"
"359","TD22010619","Item220106244","STAY WIRE 7/14","200","metres","10218036"
"360","TD22010619","Item220106128","STAYWIRE 7/10","500","metres","10218036"
"361","TD22010697","Item220106865","STAY WIRE 7/14","200","each","10218036"
"362","TD22010697","Item220106304","STAYWIRE 7/10","500","each","10218036"
"363","TD22010694","Item220106599","x-arm strain channel 100x50x3200mm","8","each","10222179"
"364","TD22011087","Item220110130","80x83mm thermal till rolls","5000","each","10202034"
"365","TD22011096","Item220110109","Application  in respect of electricity se","200","each","10220351"
"366","TD22011096","Item220110741","Application for connection and disconnection","200","each","10220351"
"367","TD22011160","Item220111879","x-arm BOXED EARTHWIRE 33KV","6","each","10223101"
"368","TD22011130","Item220111175","CLEAT WOOD 185MM2","5","each","10223106"
"369","TD22011130","Item220111360","CABLE GUARD 185MM2","10","each","10223106"
"370","TD22011126","Item220111312","BUCKLE BANDIT 5/8 16MM2","100","each","10223104"
"371","TD22011126","Item220111998","BANDIT STRAPING 16MM H/G","2","each","10223104"
"372","TD22011126","Item220111202","BOLT & NUT GALV M12X140","150","each","10223104"
"373","TD22011126","Item220111402","LUG CRIMPING 70MM X 12MM","16","each","10223104"
"374","TD22011199","Item220111116","CLAMP STRN G/TYPE 3 BOLT 100MM","20","each","10223105"
"375","TD22011199","Item220111518","CLAMP STRN G/TYPE 12/38 SCA UTS","43","each","10223105"
"376","TD22011199","Item220111381","CLAMP STRN 2 BOLT 50MM2","43","each","10223105"
"377","TD22011183","Item220111333","STAY ROD 5/8 16MM","18","each","10223102"
"378","TD22011183","Item220111585","STAY BOW 5/8 16MM","18","each","10223102"
"379","TD22011183","Item220111449","STAY WASHER SQUARE 1000 X 100MM 16MM","18","each","10223102"
"380","TD22011166","Item220111534","CABLE 120MM2 4C PVC SWA","20","each","10223107"
"381","TD22011113","Item220111867","STAYWIRE 7/12","500","each","10214813"
"382","TD22011142","Item220111153","SLEEVE CRIMPING 120MM2","500","each","10223124"
"383","TD22011186","Item22011197","STRAP SHACKLE MV 16MM BOLT","300","each","10223122"
"384","TD22011117","Item220111448","FERRULE SHEAR BOLTS 50-240MM2","50","each","10223015"
"385","TD22011172","Item22011186","TRASFOMER OIL","840","litres","10222723"
"386","TD22011122","Item220111201","CABLE TRENCHING","30","metres","10222987"
"387","TD22011149","Item220111512","TERMINATION KITS 120-185 I/D XLPE","5","each","10223103"
"388","TD22011149","Item22011178","TERMINATION KITS 120-185MM2 O/D XLPE","6","each","10223103"
"389","TD22011162","Item220111507","TERMINATION KITS 120-185 I/D XLPE","5","each","10223103"
"390","TD22011162","Item220111671","TERMINATION KITS 120-185MM2 I/D XLPE","6","each","10223103"
"391","TD22011195","Item220111677","NISSAN NP300 DIESEL CLUTCH KIT","5","each","10210968"
"392","TD22011185","Item220111736","x-arm strain channel 100x50x3200mm","5","each","10223102"
"393","TD22011196","Item220111275","TERMINATION KITS 120-185 O/D PILC","20","each","10221337"
"394","TD22011143","Item220111160","STRAP SHACKLE MV 16MM BOLT","300","each","10223122"
"395","TD22011132","Item220111181","STRAP SHACKLE MV 16MM BOLT","300","each","10223122"
"396","TD22011233","Item220112532","REISTATEMENT OF TARMAC","157","metres","10221361"
"397","TD22011224","Item220112863","CLUTCH FOR NISSAN DIESEL NP300","5","each","10210968"
"398","TD2201146","Item22011438","CABLE 120MM 4C CU PVC/SWA 600V","30","each","10223265"
"399","TD22011410","Item220114263","CONDUCTOR  100MM2 HAD BARE/WASP","1500","each","10223266"
"400","TD22011435","Item220114610","IRON D SHACKLE","20","each","10217363"
"401","TD22011435","Item220114343","EYE BOLT M16 X 180","20","each","10217363"
"402","TD22011435","Item22011411","EYE BOLT M16 X 280 X 50MM","28","each","10217363"
"403","TD22011435","Item220114947","INSUL SHACKLE 78MM DIA 64MM HIGH PORCEL","48","each","10217363"
"404","TD22011435","Item22011430","STAY ROD 16MM","7","each","10217363"
"405","TD22011435","Item220114487","WIRE GALV STAY 45 TON 7/12 STRAIN ","100","each","10217363"
"406","TD22011435","Item220114298","STAY WASHER 5/8 16MM","7","each","10217363"
"407","TD22011435","Item220114668","STAY BOWC/W THIMBLE 5/8 16MM","7","each","10217363"
"408","TD22011435","Item220114653","STAY ROD 5/8 16MM","7","each","10217363"
"409","TD22011435","Item220114214","FUSE LUCY POLE UNIT 400A 440V TYPE MCP","3","each","10217363"
"410","TD22011435","Item220114528","XARM STRAIN 100 X 50 3200 MM CHANNEL","1","each","10217363"
"411","TD22011435","Item220114271","CRIMP LUG 120X 12MM","16","each","10217363"
"412","TD22011746","Item220117792","A4 BRANDED FOLDERS","1000","each","10221539"
"413","TD22011765","Item220117468","A4 2022 DIARIES","250","each","10221535"
"414","TD22011793","Item220117298","A5 NOTEBOOK","100","each","10221537"
"415","TD22011763","Item220117216","A5 DIARIES","400","each","10221538"
"416","TD22011821","Item220118541","J-KIT 120-185MM2 PILC","500","each","10222580"
"417","TD22011868","Item220118613","16MM SINGLE BACK CABLE","100","metres","10211674"
"418","TD22011868","Item220118244","16MM SINGLE RED CABLE","100","metres","10211674"
"419","TD22011843","Item220118654","CRIMPIN GUGS 185MMX 16MM","500","each","10222828"
"420","TD22011884","Item220118876","CLUTCH KIT FOR ISUZU 6TH GENERATION","1","each","10222537"
"421","TD22011882","Item220118665","IRON D-3.5' SHACKLE TYPE INSULATOR","16","each","10221102"
"422","TD22011882","Item220118706","EYE BOLTS M16X180","16","each","10221102"
"423","TD22011882","Item220118279","INSULATOR SHACKLE 78MM DIA 64MM HIGH PORCELAIN","16","each","10221102"
"424","TD22012126","Item220121283","INSUL DISC PORCELAIN 254 DIA 44KN","24","each","10223616"
"425","TD22012126","Item220121252","EYE BOLT M16 X 300MM","12","each","10223616"
"426","TD22012126","Item220121837","X ARM STRAIN BOXED10 X 50 MM 32000MM LON","3","each","10223616"
"427","TD22012475","Item220124259","MV BOARD 8 WAY","1","each","10220954"
"428","TD22012460","Item220124877","D-IRON","16","each","10221102"
"429","TD22012460","Item220124564","EYE BOLT M16X180","16","each","10221102"
"430","TD22012460","Item2201247","INSUL SHACKLE ","54","each","10221102"
"431","TD22012447","Item220124692","WIRE GALV STAY 7/8","100","metres","10223614"
"432","TD22012447","Item220124579","STAY BOW 5/8 16MM","8","each","10223614"
"433","TD22012447","Item220124310","CLAMP STRAIN 2 BOLT","12","each","10223614"
"434","TD22012478","Item220124229","INSUL DISC PORCELAIN 254 DIA 44KN","24","each","10223616"
"435","TD22012478","Item220124327","EYE BOLT M16 X 300MM","12","each","10223616"
"436","TD22012478","Item220124460","X ARM STRAIN BOXED10 X 50 MM 32000MM LON","3","each","10223616"
"437","TD22012461","Item220124130","ALUMINIUM LADDER 26FT","4","each","10218052"
"438","TD22012497","Item220124845","FERRULE SHEAR BOLTS 50-240MM2","50","each","10224069"
"439","TD2201247","Item220124577","ARRESTER SURGE 11KV ","35","each","10223981"
"440","TD22012495","Item220124777","FIRST AID KITS WITH CONTENTS ","40","each","10219969"
"441","TD22012466","Item22012442","D-FUSE MOUNT & FUSE 11KV","19","each","10223984"
"442","TD22012469","Item22012463","D-FUSE MOUNT & FUSE 11KV","19","each","10223984"
"443","TD22012448","Item220124136","MCB 60AMP S/P","630","each","10223985"
"444","TD22012483","Item220124357","400MM2 BRASS CLAMP","4","each","10223045"
"445","TD22012434","Item220124231","ARRESTER SURGE 11KV ","35","each","10223981"
"446","TD22012678","Item220126363","CONDUCTOR  100MM HDA BARE/WASP","1500","each","10223344"
"447","TD22012786","Item220127519","CABLE 120MM2 4C CU PVC/SWA 660V","20","each","10222722"
"448","TD22012739","Item220127162","8 WAY MV BOARD","1","each","10220954"
"449","TD22012797","Item220127227","CONDUCTOR  100MM2 NEW BARE/DOG","1500","each","10222721"
"450","TD22012761","Item220127810","CONDUCTOR  100MM HDA BARE/WASP","3000","each","10223350"
"451","TD22012832","Item220128834","CLAMP STRN G/TYPE 2 BOLT 50 MM","6","each","10223616"
"452","TD22012832","Item220128791","INSUL DISC PORCELAIN 254 MM DIA 44KN","12","each","10223616"
"453","TD22012832","Item220128144","X ARM STRAIN BOXED100 X 50 MM 32000MM LON","2","each","10223616"
"454","TD22012832","Item220128852","STRAP SHACKLE MV C/W 16MM BOLTS","6","each","10223616"
"455","TD22012832","Item220128290","EYE BOLT M 16 X 180","6","each","10223616"
"456","TD22012831","Item220128443","CLUTCH KIT FOR ISUZU 6TH GENERATION","1","each","10221723"
"457","TD22012941","Item220129380","TRANSFORMER OIL","2100","litres","10223425"
"458","TD22012937","Item220129899","CABLE","200","metres","10223420"
"459","TD22012959","Item220129187","ring main unit","1","each","10223424"
"460","TD22012974","Item220129979","ring main unit","1","each","10223424"
"461","TD22012914","Item220129407","BOARD MV 8-WAY","2","each","10223609"
"462","TD22012973","Item220129700","Lug crimping 185mm x 12mm","100","each","10223467"
"463","TD22012973","Item220129827","sleeve crimping","100","each","10223467"
"464","TD22012924","Item220129711","J/KIT 120-185MM2 3C 11KV PILC","21","each","10223355"
"465","TD22012924","Item220129119","J/KIT 120-185MM2 11KV 3C XLPE","21","each","10223355"
"466","TD22012924","Item220129446","TERM KIT 120-185MM 3C 11KV I/D XLPE","21","each","10223355"
"467","TD22012924","Item220129916","TERM KIT 120-185MM 3C 11KV I/D PILC","21","each","10223355"
"468","TD22012916","Item220129884","TRANSFORMER OIL","2100","litres","10223425"
"469","TD22012986","Item220129755","CABLE","200","metres","10223420"
"470","TD22013093","Item220130147","CABLE 120MM2 4C PVC SWA","40","metres","10224130"
"471","TD22013043","Item22013073","MUTTON CLOTH","50","each","10223442"
"472","TD2201308","Item220130101","HP PRO BO OK 450 G8","1","each","10223086"
"473","TD22013099","Item220130191","MUTTON CLOTH","50","each","102233442"
"474","TD22013061","Item220130425","HP LASER JET PRO MFP 521 DN PRINTER","1","each","10221958"
"475","TD22013096","Item220130970","3 PLY SURGICAL FACE MASK","1400","each","10223523"
"476","TD22013011","Item220130608","3 PLY SURGICAL FACE MASK","1400","each","10223523"
"477","TD22013085","Item220130166","3 PLY SURGICAL FACE MASK","1400","each","10223523"
"478","TD22013018","Item220130184","3 PLY SURGICAL FACE MASK","1400","each","10223523"
"479","TD22013067","Item220130826","3 PLY SURGICAL FACE MASK","1400","each","10223523"
"480","TD22013021","Item220130634","3 PLY SURGICAL FACE MASK","1400","each","10223523"
"481","TD22013077","Item220130838","3 PLY SURGICAL FACE MASK","1400","each","10223523"
"482","TD22013059","Item220130251","3 PLY SURGICAL FACE MASK","1400","each","10223523"
"483","TD22013040","Item220130314","3 PLY SURGICAL FACE MASK","1400","each","10223523"
"484","TD22013068","Item220130444","SAFETY SHOES SIZE 3,45&6","49","each","10223613"
"485","TD22013068","Item220130136","SAFETY SHOES SIZE 7,8&9","51","each","10223613"
"486","TD22013057","Item220130172","INSUL SHACKLE 78MM DIA 64 MM PORCEL","200","each","10223483"
"487","TD22013057","Item220130943","INSUL PIN ","20","each","10223483"
"488","TD22013057","Item220130859","PIN INSUL 11 KV GALV L/ SHANK SMALL LEA","20","each","10223483"
"489","TD22013057","Item220130531","ARRESTER L/DUTY SURGE 11KV CLASS 1 LINE","90","each","10223483"
"490","TD22013024","Item220130358","SUPPLY AND FIT 2 POST HOIST 4000KGs","1","each","10202263"
"491","TD22013080","Item220130270","100MM HDA CONDUCTOR","3000","metres","10223340"
"492","TD22013079","Item220130592","100MM SCA CONDUCTOR","2000","metres","10222574"
"493","TD22013029","Item220130793","RADIATOR FOR NISSAN HARD BODY","5","each","10124552"
"494","TD22013056","Item220130907","70MM CRIMPING SLEEVES","200","each","10223345"
"495","TD2201303","Item220130926","100MM HDA CONDUCTOR","1500","metres","10223344"
"496","TD22013060","Item22013037","CABLE 120MM2 4C CU PVC/SWA","40","metres","10224129"
"497","TD22013049","Item220130269","D FUSE MOUNTS 11/22KV ","75","each","10223426"
"498","TD22013098","Item220130868","BEARING GREASE","36","kgs","10223062"
"499","TD22013035","Item22013081","CRIMPING LUGS 95X16MM","500","each","10224219"
"500","TD22013030","Item220130322","CABLE 120MM2 4C PVC SWA","30","each","10223348"
"501","TD22013097","Item220130475","CABLE 120MM2 4C PVC SWA","40","each","10224130"
"502","TD2201309","Item22013013","LADDER EXT 26FT","4","each","10224163"
"503","TD22013091","Item220130909","LADDER EXT 38FT","2","each","10224165"
"504","TD22013050","Item220130630","X-ARM STRAIN BOXED 3200MM","4","each","10221374"
"505","TD22013171","Item220131315","ACB 400AMP 660V","10","each","10223611"
"506","TD22013167","Item220131654","CABLE 120MM2 4C CU PVC/SWA","30","metres","10223345"
"507","TD2201311","Item220131566","100MM HDA CONDUCTOR","3000","metres","10223350"
"508","TD22013183","Item220131730","70MM CRIMPING SLEEVES","200","each","10221587"
"509","TD22013128","Item220131516","INSULATOR SHACLE 78MM DIA 64MM HIGH","60","each","10223967"
"510","TD22013128","Item220131986","STRAP SHACKLE MV C/W 16MM BOLTS","20","each","10223967"
"511","TD22013128","Item220131854","D IRON 3.5 SHACKLE TYPE INSULATOR","20","each","10223967"
"512","TD22013128","Item220131646","EYE BOLT M16 X 280X16MM","20","each","10223967"
"513","TD22013128","Item220131319","EYE BOLT M16 X 180","20","each","10223967"
"514","TD2201319","Item220131929","STAY ROD 5/8 16MM","50","each","10223725"
"515","TD2201319","Item220131450","STAY PLATE 5/8 16MM","50","each","10223725"
"516","TD2201319","Item220131835","STAY BOW 5/8 16MM","50","each","10223725"
"517","TD2201319","Item220131608","STAY WASHER SQUARE 16MM","50","each","10223725"
"518","TD2201315","Item220131383","INSULATOR SHACKLE 78MM DIA 64MM HIGH","60","each","10223967"
"519","TD2201315","Item220131842","STRAP SHACKLE MV C/W 16MM BOLTS","20","each","10223967"
"520","TD2201315","Item220131426","D IRON 3.5 SHACKLE TYPE INSULATOR","20","each","10223967"
"521","TD2201315","Item220131525","EYE BOLT M16 X 280X16MM","20","each","10223967"
"522","TD2201315","Item220131761","EYE BOLT M16 X 180","20","each","10223967"
"523","TD22013130","Item220131464","CABLE TRENCHING","20","each","10224191"
"524","TD22013120","Item220131357","CABLE TRENCHING","40","metres","10224190"
"525","TD22013134","Item220131519","RECOVERY OF HT CABLE","100","metres","10222803"
"526","TD22013114","Item220131297","CABLE TRENCHING","20","each","10222802"
"527","TD22020167","Item220201642","STAY ROD 5/8 16MM","50","each","10223725"
"528","TD22020167","Item220201522","STAY PLATE 5/8 16MM","50","each","10223725"
"529","TD22020167","Item220201745","STAY BOW 5/8 16MM","50","each","10223725"
"530","TD22020167","Item220201989","STAY WASHER SQUARE 16MM","50","each","10223725"
"531","TD22020199","Item220201248","CABLE 185MM2 3C 11KV","60","each","10223354"
"532","TD22020122","Item220201683","CABLE 95MM2 4C PVC/SWA","300","metres","10223418"
