"id","document_id","item_id","sup_id","unit_price","vat","quoted_qty","bid_no","quote_date","rfq_no","total","bid_document"
"3573","TD20102297","Item201022295","SUP784","1985","excl","160","11","2020-09-04","PR10191770","317600","bids/1603370646PR10191770-PROMINENT.pdf"
"3574","TD20102297","Item201022295","SUP159","1461.81","excl","160","12","2020-09-04","PR10191770","233889.6","bids/1603370769PR10191770-SHEPCO.pdf"
"3575","TD20102297","Item201022295","SUP767","6697.5","excl","160","13","2020-09-04","PR10191770","1071600","bids/1603370892PR10191770-SUPERCHOICE BRANDS.pdf"
"3576","TD20102297","Item201022295","SUP205","4700","excl","160","14","2020-09-02","PR10191770","752000","bids/1603370944PR10191770-SWORD WEAR.pdf"
"3577","TD20102297","Item201022295","SUP934","1800","excl","160","15","2020-09-04","PR10191770","288000","bids/1603370983PR10191770-UPLANDS HOLDINGS.pdf"
"3578","TD20102344","Item201023734","SUP687","370000","excl","2","1","2020-10-19","RQ2005223","740000","bids/Pelosh.pdf"
"3579","TD20102344","Item201023734","SUP671","450000","excl","2","2","2020-10-19","RQ2005223","900000","bids/1603433219Elotech.pdf"
"3580","TD20102344","Item201023734","SUP723","796000","excl","2","3","2020-10-19","RQ2005223","1592000","bids/1603433313Elath.pdf"
"3581","TD20102317","Item201023573","SUP44","24825","excl","20","1","2020-10-16","RQ20031826","901644","bids/Mesly.pdf"
"3582","TD20102317","Item201023244","SUP44","20257.2","excl.","20","1","2020-10-16","RQ20031826","901644","bids/Mesly.pdf"
"3583","TD20102317","Item201023573","SUP784","12900","excl","20","2","2020-10-19","RQ20031826","456000","bids/1603433874Prominent.pdf"
"3584","TD20102317","Item201023244","SUP784","9900","excl","20","2","2020-10-19","RQ20031826","456000","bids/1603433874Prominent.pdf"
"3585","TD20102319","Item201023420","SUP861","50025","excl","1","1","2020-10-09","RQ20092214","50025","bids/Milano.pdf"
"3586","TD20102354","Item201023407","SUP830","19619.21","excl","5","1","2020-10-12","RQ2009289","98096.05","bids/1603434852AMTEC.pdf"
"3587","TD20102354","Item201023407","SUP41","17460","excl","5","2","2020-10-12","RQ2009289","87300","bids/1603435050Pure Chemicals.pdf"
"3588","TD20102392","Item201023932","SUP48","2950","excl","12","1","2020-10-12","RQ20092896","35400","bids/1603435731Pure Chemicals.pdf"
"3589","TD20102392","Item201023932","SUP830","1506.55","excl","12","2","2020-10-12","RQ20092896","18078.6","bids/1603435888Amtec.pdf"
"3590","TD20102392","Item201023932","SUP366","2408.33","excl","12","3","2020-10-12","RQ20092896","28899.96","bids/1603435941G.M Motors.pdf"
"3591","TD20102392","Item201023932","SUP251","6600","excl","12","4","2020-10-09","RQ20092896","79200","bids/1603435991Rupson.pdf"
"3592","TD20102392","Item201023932","SUP944","4980","excl","12","5","2020-10-12","RQ20092896","59760","bids/1603436085Chrysoland.pdf"
"3593","TD20102392","Item201023932","SUP709","7000","excl","12","6","2020-10-12","RQ20092896","84000","bids/1603436154Merchandise Bay.pdf"
"3594","TD20102398","Item201023782","SUP664","55000","excl","1","1","2020-09-30","RQ20092375","55000","bids/1603438244Manyemwe.pdf"
"3595","TD20102346","Item201023750","SUP664","55000","excl","1","1","2020-09-30","RQ20092375","55000","bids/1603438359Manyemwe.pdf"
"3596","TD20102346","Item201023750","SUP664","55000","excl","1","2","2020-09-30","RQ20092375","55000","bids/1603438391Manyemwe.pdf"
"3597","TD20102386","Item201023975","SUP664","55000","excl","1","1","2020-09-30","RQ20092375","55000","bids/1603438431Manyemwe.pdf"
"3598","TD20102386","Item201023975","SUP751","40000","excl","1","2","2020-10-01","RQ20092375","40000","bids/1603438463Swisstrans.pdf"
"3599","TD20102357","Item201023888","SUP620","2750","excl","85","1","2020-09-04","RQ10191769","233750","bids/1603447215PR10191769-AQUA.pdf"
"3600","TD20102357","Item201023888","SUP379","2400","excl","85","2","2020-09-02","RQ10191769","204000","bids/1603447510PR10191769-DAWNWISE.pdf"
"3601","TD20102357","Item201023888","SUP856","17","excl","85","3","2020-09-02","RQ10191769","1445","bids/1603447682PR10191769-DIGITAL WORLD.pdf"
"3602","TD20102357","Item201023888","SUP362","5297.6","excl","85","4","2020-09-04","RQ10191769","450296","bids/1603447929PR10191769-DRAKEBURGpdf.pdf"
"3603","TD20102357","Item201023888","SUP753","1397.38","excl","85","5","2020-09-04","RQ10191769","118777.3","bids/1603448092PR10191769-EARLYSAVE.pdf"
"3604","TD20102357","Item201023888","SUP947","1274","excl","85","6","2020-09-04","RQ10191769","108290","bids/1603448206PR10191769-ELEGANT EDGE.pdf"
"3605","TD20102314","Item201023471","SUP235","370","excl","2000","1","2020-10-07","RQ20092968","740000","bids/1603448431Yellow portion MASKS.pdf"
"3606","TD20102357","Item201023888","SUP628","1867.47","excl","85","7","2020-09-02","RQ10191769","158734.95","bids/1603448584PR10191769-ESTYLE.pdf"
"3607","TD20102314","Item201023471","SUP683","10","excl","2000","2","2020-10-07","RQ20092968","20000","bids/1603448634Leywill masks.pdf"
"3608","TD20102357","Item201023888","SUP707","1458","excl","85","8","2020-09-02","RQ10191769","123930","bids/1603448699PR10191769-MERVILE.pdf"
"3609","TD20102314","Item201023471","SUP947","423.5","excl","2000","3","2020-10-07","RQ20092968","847000","bids/1603448701Elegant.pdf"
"3610","TD20102357","Item201023888","SUP636","4200","excl","85","9","2020-09-03","RQ10191769","357000","bids/1603448840PR10191769-PLENTHOPEpdf.pdf"
"3611","TD20102357","Item201023888","SUP784","1550","excl","85","10","2020-09-04","RQ10191769","131750","bids/1603448946PR10191769-PROMINENT.pdf"
"3612","TD20102357","Item201023888","SUP159","700.82","excl","85","11","2020-09-04","RQ10191769","59569.7","bids/1603449057PR10191769-SHEPCO.pdf"
"3613","TD20102357","Item201023888","SUP767","4500","excl","85","12","2020-09-04","RQ10191769","382500","bids/1603449136PR10191769-SUPERCHOICE BRANDS.pdf"
"3614","TD20102357","Item201023888","SUP934","1680","excl","85","13","2020-09-04","RQ10191769","142800","bids/1603449218PR10191769-UPLANDS.pdf"
"3615","TD2010271","Item201027121","SUP637","654","excl","380","1","2020-10-16","RQ20100522","562260","bids/Mutare Fence and Gates quotation.pdf"
"3616","TD2010271","Item201027324","SUP637","2380","excl.","24","1","2020-10-16","RQ20100522","562260","bids/Mutare Fence and Gates quotation.pdf"
"3617","TD2010271","Item201027477","SUP637","1540","excl.","76","1","2020-10-16","RQ20100522","562260","bids/Mutare Fence and Gates quotation.pdf"
"3618","TD2010271","Item20102735","SUP637","1260","excl.","58","1","2020-10-16","RQ20100522","562260","bids/Mutare Fence and Gates quotation.pdf"
"3619","TD2010271","Item201027807","SUP637","350","excl.","100","1","2020-10-16","RQ20100522","562260","bids/Mutare Fence and Gates quotation.pdf"
"3620","TD2010271","Item201027562","SUP637","420","excl.","25","1","2020-10-16","RQ20100522","562260","bids/Mutare Fence and Gates quotation.pdf"
"3621","TD2010271","Item201027259","SUP637","420","excl.","50","1","2020-10-16","RQ20100522","562260","bids/Mutare Fence and Gates quotation.pdf"
"3622","TD2010271","Item201027121","SUP877","550","excl","380","2","2020-10-12","RQ20100522","455823.6","bids/Wellod Traders.pdf"
"3623","TD2010271","Item201027324","SUP877","2750","excl","24","2","2020-10-12","RQ20100522","455823.6","bids/Wellod Traders.pdf"
"3624","TD2010271","Item201027477","SUP877","471.1","excl","76","2","2020-10-12","RQ20100522","455823.6","bids/Wellod Traders.pdf"
"3625","TD2010271","Item20102735","SUP877","1840","excl","58","2","2020-10-12","RQ20100522","455823.6","bids/Wellod Traders.pdf"
"3626","TD2010271","Item201027807","SUP877","253","excl","100","2","2020-10-12","RQ20100522","455823.6","bids/Wellod Traders.pdf"
"3627","TD2010271","Item201027562","SUP877","0","excl","25","2","2020-10-12","RQ20100522","455823.6","bids/Wellod Traders.pdf"
"3628","TD2010271","Item201027259","SUP877","260","excl","50","2","2020-10-12","RQ20100522","455823.6","bids/Wellod Traders.pdf"
"3629","TD2010271","Item201027121","SUP587","764.95","excl","380","3","2020-10-13","RQ20100522","769949.5","bids/Harane Investments quotation.pdf"
"3630","TD2010271","Item201027324","SUP587","4030","excl","24","3","2020-10-13","RQ20100522","769949.5","bids/Harane Investments quotation.pdf"
"3631","TD2010271","Item201027477","SUP587","2600","excl","76","3","2020-10-13","RQ20100522","769949.5","bids/Harane Investments quotation.pdf"
"3632","TD2010271","Item20102735","SUP587","2080","excl","58","3","2020-10-13","RQ20100522","769949.5","bids/Harane Investments quotation.pdf"
"3633","TD2010271","Item201027807","SUP587","312","excl","100","3","2020-10-13","RQ20100522","769949.5","bids/Harane Investments quotation.pdf"
"3634","TD2010271","Item201027562","SUP587","390","excl","25","3","2020-10-13","RQ20100522","769949.5","bids/Harane Investments quotation.pdf"
"3635","TD2010271","Item201027259","SUP587","467.17","excl","50","3","2020-10-13","RQ20100522","769949.5","bids/Harane Investments quotation.pdf"
"3636","TD20102819","Item201028579","SUP251","8000","excl","4","1","2020-10-09","RQ20091712","447300","bids/PR10199209-RUPSON.pdf"
"3637","TD20102819","Item201028139","SUP251","12000","excl.","4","1","2020-10-09","RQ20091712","447300","bids/PR10199209-RUPSON.pdf"
"3638","TD20102819","Item20102825","SUP251","13700","excl.","4","1","2020-10-09","RQ20091712","447300","bids/PR10199209-RUPSON.pdf"
"3639","TD20102819","Item201028777","SUP251","53000","excl.","4","1","2020-10-09","RQ20091712","447300","bids/PR10199209-RUPSON.pdf"
"3640","TD20102819","Item201028519","SUP251","33000","excl.","2","1","2020-10-09","RQ20091712","447300","bids/PR10199209-RUPSON.pdf"
"3641","TD20102819","Item201028889","SUP251","34500","excl.","1","1","2020-10-09","RQ20091712","447300","bids/PR10199209-RUPSON.pdf"
"3642","TD20102845","Item201028512","SUP251","504800","excl","11","1","2020-10-09","RQ20091712","5552800","bids/1603881050PR10199209-RUPSON.pdf"
"3643","TD20102813","Item2010288","SUP251","504800","excl","1","1","2020-10-09","RQ20091712","504800","bids/1603881093PR10199209-RUPSON.pdf"
"3644","TD20102813","Item2010288","SUP830","182840.18","excl","1","2","2020-10-12","RQ20091712","182840.18","bids/PR10199209-AMTEC.pdf"
"3645","TD20102813","Item2010288","SUP709","504000","excl","1","3","2020-10-12","RQ20091712","504000","bids/PR10199209-MERCHANDISE BAY.pdf"
"3646","TD20102943","Item201029644","SUP784","68000","excl","12","1","2020-10-19","RQ20082687","816000","bids/PR10198281-PROMINENT DIST.pdf"
"3647","TD20102943","Item201029644","SUP42","26000","excl","12","2","2020-10-19","RQ20082687","312000","bids/PR10198281-FICTRECH.pdf"
"3648","TD20102927","Item201029266","SUP251","286000","excl","1","1","2020-10-22","RFQ20090721","286000","bids/PR10198081-RUPSON.pdf"
"3649","TD20102927","Item201029266","SUP395","185800","excl","1","2","2020-10-23","RFQ20090721","185800","bids/PR10198081-PUMPNET.pdf"
"3650","TD20102927","Item201029266","SUP598","86925","excl","1","3","2020-10-23","RFQ20090721","86925","bids/PR10198081-NISSAN CLOVER.pdf"
"3651","TD20102996","Item201029364","SUP723","62500","excl","12","1","2020-10-19","RQ20082670","750000","bids/PR10198284-ELATH.pdf"
"3652","TD20102927","Item201029266","SUP830","177117.9","excl","1","4","2020-10-23","RFQ20090721","177117.9","bids/PR10198081-AMTEC.pdf"
"3653","TD20102927","Item201029266","SUP456","99000","excl","1","5","2020-10-22","RFQ20090721","99000","bids/PR10198081-MOTOR SALES.pdf"
"3654","TD20102927","Item201029266","SUP366","310000","excl","1","6","2020-10-22","RFQ20090721","310000","bids/PR10198081-GM MOTORS.pdf"
"3655","TD20102986","Item201029643","SUP723","62500","excl","12","1","2020-10-16","RQ20082670","750000","bids/1603962163PR10198284-ELATH.pdf"
"3656","TD20102986","Item201029643","SUP42","9100","excl","12","2","2020-10-19","RQ20082670","109200","bids/PR10198284-FICTECH.pdf"
"3657","TD20102966","Item20102963","SUP598","1179.04","excl","60","1","2020-10-23","RFQ20092882","70742.4","bids/PR10199726-NISSAN CLOVER.pdf"
"3658","TD20102966","Item20102963","SUP251","3740","excl","60","2","2020-10-22","RFQ20092882","224400","bids/PR10199726-RUPSON.pdf"
"3659","TD20102966","Item20102963","SUP830","1316.16","excl","60","3","2020-10-23","RFQ20092882","78969.6","bids/PR10199726-AMTEC.pdf"
"3660","TD20102966","Item20102963","SUP723","6545","excl","60","4","2020-10-21","RFQ20092882","392700","bids/PR10199726-ELATH.pdf"
"3661","TD20102966","Item20102963","SUP366","2320","excl","60","5","2020-10-22","RFQ20092882","139200","bids/PR10199726-GM MOTORS.pdf"
"3662","TD20102981","Item201029514","SUP947","1274","excl","85","1","2020-09-04","RFQ10191769","108290","bids/1603968673PR10191769-ELEGANT EDGE.pdf"
"3663","TD20102981","Item201029514","SUP934","1680.8","excl","85","2","2020-09-04","RFQ10191769","142868","bids/1603968728PR10191769-UPLANDS.pdf"
"3664","TD20102981","Item201029514","SUP620","2750","excl","85","3","2020-09-04","RFQ10191769","233750","bids/1603968768PR10191769-AQUA.pdf"
"3665","TD20102981","Item201029514","SUP753","1600","excl","85","4","2020-09-04","RFQ10191769","136000","bids/1603968796PR10191769-EARLYSAVE.pdf"
"3666","TD20102981","Item201029514","SUP299","3640","excl","85","5","2020-09-03","RFQ10191769","309400","bids/1603968840PR10191769-PLENTHOPEpdf.pdf"
"3667","TD20102981","Item201029514","SUP628","1867.47","excl","85","6","2020-09-02","RFQ10191769","158734.95","bids/1603968875PR10191769-ESTYLE.pdf"
"3668","TD20102981","Item201029514","SUP767","4500","excl","85","7","2020-09-04","RFQ10191769","382500","bids/1603968908PR10191769-SUPERCHOICE BRANDS.pdf"
"3669","TD20102981","Item201029514","SUP159","700.82","excl","85","8","2020-09-04","RFQ10191769","59569.7","bids/1603968939PR10191769-SHEPCO.pdf"
"3670","TD20102981","Item201029514","SUP362","5297","excl","85","9","2020-09-04","RFQ10191769","450245","bids/1603968977PR10191769-DRAKEBURGpdf.pdf"
"3671","TD20102981","Item201029514","SUP856","17","excl","85","10","2020-09-02","RFQ10191769","1445","bids/1603969018PR10191769-DIGITAL WORLD.pdf"
"3672","TD20102981","Item201029514","SUP379","2400","excl","85","11","2020-09-02","RFQ10191769","204000","bids/1603969048PR10191769-DAWNWISE.pdf"
"3673","TD20102981","Item201029514","SUP784","1550","excl","85","12","2020-09-04","RFQ10191769","131750","bids/1603969090PR10191769-PROMINENT.pdf"
"3674","TD20102981","Item201029514","SUP707","1458","excl","85","13","2020-09-02","RFQ10191769","123930","bids/1603969135PR10191769-MERVILE.pdf"
"3675","TD20102993","Item201029990","SUP366","63480","excl","1","1","2020-10-22","RFQ20101243","63480","bids/PR10200644-GM MOTORS.pdf"
"3676","TD2011037","Item201103389","SUP784","12900","excl","20","1","2020-10-19","RQ20031826","456000","bids/PR10191229-Prominent.pdf"
"3677","TD2011037","Item2011032","SUP784","9900","excl.","20","1","2020-10-19","RQ20031826","456000","bids/PR10191229-Prominent.pdf"
"3678","TD20102317","Item201103389","SUP342","24825","excl","20","2","2020-10-19","RQ20031826","901644","bids/PR10191229-Mesly.pdf"
"3679","TD20102317","Item2011032","SUP342","20257.2","excl","20","2","2020-10-19","RQ20031826","901644","bids/PR10191229-Mesly.pdf"
"3680","TD20102317","Item201103389","SUP44","24825","excl","20","2","2020-10-19","RQ20031826","901644","bids/1604383846PR10191229-Mesly.pdf"
"3681","TD20102317","Item2011032","SUP44","20257.2","excl","20","2","2020-10-19","RQ20031826","901644","bids/1604383846PR10191229-Mesly.pdf"
"3682","TD20110326","Item201103195","SUP44","24825","excl","20","1","2020-10-19","RQ20031826","901644","bids/1604384177PR10191229-Mesly.pdf"
"3683","TD20110326","Item201103254","SUP44","20257.2","excl.","20","1","2020-10-19","RQ20031826","901644","bids/1604384177PR10191229-Mesly.pdf"
"3684","TD20110326","Item201103195","SUP784","12900","excl","20","2","2020-10-19","RQ20031826","456000","bids/1604384216PR10191229-Prominent.pdf"
"3685","TD20110326","Item201103254","SUP784","9900","excl","20","2","2020-10-19","RQ20031826","456000","bids/1604384216PR10191229-Prominent.pdf"
"3686","TD20110375","Item201103976","SUP723","98650","excl","1","1","2020-10-26","RQ20102171","98650","bids/PR10201179-ELATH.pdf"
"3687","TD20110375","Item201103976","SUP272","32000","excl","1","2","2020-10-28","RQ20102171","32000","bids/PR10201179 STOCHACK TRADING.pdf"
"3688","TD20110358","Item201103505","SUP723","98650","excl","1","1","2020-10-26","RQ20102128","98650","bids/PR10201180-ELATH 1,5 HORSE POWER.pdf"
"3689","TD20110358","Item201103505","SUP272","32000","excl","1","2","2020-10-28","RQ20102128","32000","bids/1604385400PR10201179 STOCHACK TRADING.pdf"
"3690","TD20110380","Item201103203","SUP272","995","excl","95","1","2020-10-28","RQ20102778","94525","bids/PR10201428-STACHACK TRADING.pdf"
"3691","TD20110314","Item201103769","SUP782","1365000","excl","1","1","2020-10-23","RQ20101911","1365000","bids/PR10201087-SHAMLONG TRADING.pdf"
"3692","TD20110352","Item201103712","SUP723","278500","excl","1","1","2020-11-26","RQ20102323","320500","bids/PR10201410-ELATH (2).pdf"
"3693","TD20110352","Item20110369","SUP723","42000","excl.","1","1","2020-11-26","RQ20102323","320500","bids/PR10201410-ELATH (2).pdf"
"3694","TD20110333","Item201103734","SUP205","16280","excl","25","1","2020-10-28","RQ2010209","407000","bids/PR10201107-SWORDWEAR.pdf"
"3695","TD20110333","Item201103734","SUP783","2620","excl","25","2","2020-10-26","RQ2010209","65500","bids/PR10201107-FLEXDOM INVESTMENTS.pdf"
"3696","TD20110324","Item201103753","SUP299","57000","excl","5","1","2020-10-26","RQ20102211","285000","bids/PR10198020-PLENTHOPE INVEST.pdf"
"3697","TD20110324","Item201103753","SUP41","14850","excl","5","2","2020-10-28","RQ20102211","74250","bids/PR10198020-PURE CHEMICALS.pdf"
"3698","TD20110324","Item201103753","SUP830","24640","excl","5","3","2020-10-28","RQ20102211","123200","bids/PR10198020-AMTEC.pdf"
"3699","TD20110324","Item201103753","SUP723","34000","excl","5","4","2020-10-28","RQ20102211","170000","bids/PR10198020-ELATH.pdf"
"3700","TD20110357","Item201103692","SUP723","1760","excl","40","1","2020-10-28","RQ20092848","70400","bids/PR10199736-ELATH.pdf"
"3701","TD20110357","Item201103692","SUP299","1400","excl","40","2","2020-10-26","RQ20092848","56000","bids/PR10199736-PLENTHOPE.pdf"
"3702","TD20110357","Item201103692","SUP235","1152","excl","40","3","2020-10-28","RQ20092848","46080","bids/PR10199736-YELLOW PORTION.pdf"
"3703","TD20110357","Item201103692","SUP41","900","excl","40","4","2020-10-28","RQ20092848","36000","bids/PR10199736-PURE CHEMICALS.pdf"
"3704","TD20110357","Item201103692","SUP883","331","excl","40","5","2020-10-28","RQ20092848","13240","bids/PR10199736-AMTEC.pdf"
"3705","TD20110357","Item201103692","SUP366","528","excl","40","6","2020-10-28","RQ20092848","21120","bids/ATF Oil G.M motors.pdf"
"3706","TD20110480","Item201104719","SUP299","2800","excl","30","1","2020-10-26","RQ20092830","84000","bids/1604469240Plenthope.pdf"
"3707","TD20110480","Item201104719","SUP723","2750","excl","30","2","2020-10-26","RQ20092830","82500","bids/1604469296Elath.pdf"
"3708","TD20110480","Item201104719","SUP235","1980","excl","30","3","2020-10-28","RQ20092830","59400","bids/1604469394Yellow Portion.pdf"
"3709","TD20110480","Item201104719","SUP41","1430","excl","30","4","2020-10-28","RQ20092830","42900","bids/1604469458Pure Chemicals.pdf"
"3710","TD20110480","Item201104719","SUP830","689.08","excl","30","5","2020-10-28","RQ20092830","20672.4","bids/1604469548Amtec.pdf"
"3711","TD20110480","Item201104719","SUP366","1433.33","excl","30","6","2020-10-28","RQ20092830","42999.9","bids/PR10199731-GM MOTORS.pdf"
"3712","TD20110480","Item201104719","SUP791","2040","excl","30","7","2020-10-27","RQ20092830","61200","bids/1604471586SWINGTONE.pdf"
"3713","TD20110494","Item201104208","SUP299","1680","excl","20","1","2020-10-26","RQ20092856","33600","bids/PR10199732-PLENTHOPE.pdf"
"3714","TD20110494","Item201104208","SUP41","800","excl","20","2","2020-10-28","RQ20092856","16000","bids/PR10199732-PURE CHEMICALS.pdf"
"3715","TD20110494","Item201104208","SUP366","1260","excl","20","3","2020-10-28","RQ20092856","25200","bids/PR10199732-G.M MOTORS.pdf"
"3716","TD20110494","Item201104208","SUP575","1220","excl","20","4","2020-10-27","RQ20092856","24400","bids/PR10199732-SWINGTONE ENT.pdf"
"3717","TD20110494","Item201104208","SUP830","574.67","excl","20","5","2020-10-28","RQ20092856","11493.4","bids/PR10199732-AMTEC.pdf"
"3718","TD20110447","Item201104264","SUP791","21800","excl","2","1","2020-10-27","RQ20092833","43600","bids/PR10199729-SWINGTONE ENT.pdf"
"3719","TD2011045","Item201104842","SUP791","21800","excl","2","1","2020-10-27","RQ20092833","43600","bids/1604478639PR10199729-SWINGTONE ENT.pdf"
"3720","TD2011045","Item201104842","SUP235","22800","excl","2","2","2020-10-28","RQ20092833","45600","bids/PR10199729-YELLOW PORTION.pdf"
"3721","TD2011045","Item201104842","SUP879","21000","excl","2","3","2020-10-28","RQ20092833","42000","bids/PR10199729-G.M MOTORS.pdf"
"3722","TD2011045","Item201104842","SUP48","19400","excl","2","4","2020-10-28","RQ20092833","38800","bids/PR10199729-PURE CHEMICALS.pdf"
"3723","TD2011045","Item201104842","SUP584","31350","excl","2","5","2020-10-28","RQ20092833","62700","bids/PR10199729-ELATH.pdf"
"3724","TD2011045","Item201104842","SUP636","33600","excl","2","6","2020-10-26","RQ20092833","67200","bids/PR10199729-PLENTHOPE.pdf"
"3725","TD2011045","Item201104842","SUP636","33600","excl","2","6","2020-10-26","RQ20092833","67200","bids/1604479311PR10199729-PLENTHOPE.pdf"
"3726","TD2011045","Item201104842","SUP830","12655.02","excl","2","7","2020-10-28","RQ20092833","25310.04","bids/PR10199729-AMTEC.pdf"
"3727","TD20110436","Item201104680","SUP636","11200","excl","20","1","2020-10-26","RQ20092839","224000","bids/PR10199727-PLENTHOPE.pdf"
"3728","TD20110436","Item201104680","SUP584","7315","excl","20","2","2020-10-28","RQ20092839","146300","bids/PR10199727-ELATH.pdf"
"3729","TD20110436","Item201104680","SUP41","7150","excl","20","3","2020-10-28","RQ20092839","143000","bids/PR10199727-PURE CHEMICALS.pdf"
"3730","TD20110436","Item201104680","SUP575","5900","excl","20","4","2020-10-27","RQ20092839","118000","bids/PR10199727-SWINGTONE ENT.pdf"
"3731","TD20110436","Item201104680","SUP830","5250.66","excl","20","5","2020-10-28","RQ20092839","105013.2","bids/PR10199727-AMTEC.pdf"
"3732","TD20110436","Item201104680","SUP235","7000","excl","20","6","2020-10-28","RQ20092839","140000","bids/PR10199727-YELLOW PORTION.pdf"
"3733","TD20110465","Item201104479","SUP965","14850","excl","2","1","2020-10-30","RQ20101991","207900","bids/1604485448PR10201067-PROWESS.pdf"
"3734","TD20110465","Item201104551","SUP965","14850","excl.","2","1","2020-10-30","RQ20101991","207900","bids/1604485448PR10201067-PROWESS.pdf"
"3735","TD20110465","Item201104135","SUP965","14850","excl.","4","1","2020-10-30","RQ20101991","207900","bids/1604485448PR10201067-PROWESS.pdf"
"3736","TD20110465","Item201104674","SUP965","14850","excl.","2","1","2020-10-30","RQ20101991","207900","bids/1604485448PR10201067-PROWESS.pdf"
"3737","TD20110465","Item201104390","SUP965","14850","excl.","2","1","2020-10-30","RQ20101991","207900","bids/1604485448PR10201067-PROWESS.pdf"
"3738","TD20110465","Item201104712","SUP965","14850","excl.","2","1","2020-10-30","RQ20101991","207900","bids/1604485448PR10201067-PROWESS.pdf"
"3739","TD20110465","Item201104479","SUP40","13973.8","excl","2","2","2020-10-30","RQ20101991","206113.52","bids/PR10201067-RAELMORGEN ENT.pdf"
"3740","TD20110465","Item201104551","SUP40","14847.16","excl","2","2","2020-10-30","RQ20101991","206113.52","bids/PR10201067-RAELMORGEN ENT.pdf"
"3741","TD20110465","Item201104135","SUP40","14847.16","excl","4","2","2020-10-30","RQ20101991","206113.52","bids/PR10201067-RAELMORGEN ENT.pdf"
"3742","TD20110465","Item201104674","SUP40","14847.16","excl","2","2","2020-10-30","RQ20101991","206113.52","bids/PR10201067-RAELMORGEN ENT.pdf"
"3743","TD20110465","Item201104390","SUP40","14847.16","excl","2","2","2020-10-30","RQ20101991","206113.52","bids/PR10201067-RAELMORGEN ENT.pdf"
"3744","TD20110465","Item201104712","SUP40","14847.16","excl","2","2","2020-10-30","RQ20101991","206113.52","bids/PR10201067-RAELMORGEN ENT.pdf"
"3745","TD20110465","Item201104479","SUP389","16170","excl","2","3","2020-10-30","RQ20101991","226380","bids/1604486067PR10201067-DIRECT EQUIPMENT.pdf"
"3746","TD20110465","Item201104551","SUP389","16170","excl","2","3","2020-10-30","RQ20101991","226380","bids/1604486067PR10201067-DIRECT EQUIPMENT.pdf"
"3747","TD20110465","Item201104135","SUP389","16170","excl","4","3","2020-10-30","RQ20101991","226380","bids/1604486067PR10201067-DIRECT EQUIPMENT.pdf"
"3748","TD20110465","Item201104674","SUP389","16170","excl","2","3","2020-10-30","RQ20101991","226380","bids/1604486067PR10201067-DIRECT EQUIPMENT.pdf"
"3749","TD20110465","Item201104390","SUP389","16170","excl","2","3","2020-10-30","RQ20101991","226380","bids/1604486067PR10201067-DIRECT EQUIPMENT.pdf"
"3750","TD20110465","Item201104712","SUP389","16170","excl","2","3","2020-10-30","RQ20101991","226380","bids/1604486067PR10201067-DIRECT EQUIPMENT.pdf"
"3751","TD20110465","Item201104479","SUP274","38916","excl","2","4","2020-10-29","RQ20101991","466992","bids/PR10201067-PYRAMID ENT.pdf"
"3752","TD20110465","Item201104551","SUP274","38916","excl","2","4","2020-10-29","RQ20101991","466992","bids/PR10201067-PYRAMID ENT.pdf"
"3753","TD20110465","Item201104135","SUP274","38916","excl","4","4","2020-10-29","RQ20101991","466992","bids/PR10201067-PYRAMID ENT.pdf"
"3754","TD20110465","Item201104674","SUP274","38916","excl","2","4","2020-10-29","RQ20101991","466992","bids/PR10201067-PYRAMID ENT.pdf"
"3755","TD20110465","Item201104390","SUP274","38916","excl","2","4","2020-10-29","RQ20101991","466992","bids/PR10201067-PYRAMID ENT.pdf"
"3756","TD20110465","Item201104712","SUP274","0","excl","2","4","2020-10-29","RQ20101991","466992","bids/PR10201067-PYRAMID ENT.pdf"
"3757","TD20110465","Item201104479","SUP274","38916","excl","2","4","2020-10-29","RQ20101991","544824","bids/1604486529PR10201067-PYRAMID ENT.pdf"
"3758","TD20110465","Item201104551","SUP274","38916","excl","2","4","2020-10-29","RQ20101991","544824","bids/1604486529PR10201067-PYRAMID ENT.pdf"
"3759","TD20110465","Item201104135","SUP274","38916","excl","4","4","2020-10-29","RQ20101991","544824","bids/1604486529PR10201067-PYRAMID ENT.pdf"
"3760","TD20110465","Item201104674","SUP274","38916","excl","2","4","2020-10-29","RQ20101991","544824","bids/1604486529PR10201067-PYRAMID ENT.pdf"
"3761","TD20110465","Item201104390","SUP274","38916","excl","2","4","2020-10-29","RQ20101991","544824","bids/1604486529PR10201067-PYRAMID ENT.pdf"
"3762","TD20110465","Item201104712","SUP274","38916","excl","2","4","2020-10-29","RQ20101991","544824","bids/1604486529PR10201067-PYRAMID ENT.pdf"
"3763","TD20110465","Item201104479","SUP651","18691","excl","2","5","2020-10-29","RQ20101991","252326","bids/PR10201067-LALERONE.pdf"
"3764","TD20110465","Item201104551","SUP651","18691","excl","2","5","2020-10-29","RQ20101991","252326","bids/PR10201067-LALERONE.pdf"
"3765","TD20110465","Item201104135","SUP651","17878","excl","4","5","2020-10-29","RQ20101991","252326","bids/PR10201067-LALERONE.pdf"
"3766","TD20110465","Item201104674","SUP651","17675","excl","2","5","2020-10-29","RQ20101991","252326","bids/PR10201067-LALERONE.pdf"
