"id","document_id","item_id","item","required_qty","unit_of_measurement","rfq_no"
"819","TD19120533","Item191205732","CF 213A","1","each","10187202"
"820","TD19120594","Item191205141","anti slip safety shoes","14","each","10181367"
"821","TD19120575","Item191205464","PVC White ","30","litres","10187085"
"822","TD19120575","Item191205398","Roof Guard","15","litres","10187085"
"823","TD19120575","Item191205169","Pink Wood Primer","2","litres","10187085"
"824","TD19120575","Item191205693","Gloss Enamel White","2","litres","10187085"
"825","TD19120575","Item191205245","Turpentine","5","litres","10187085"
"826","TD19120530","Item19120566","HP 80A toner cartridge","1","each","10186618"
"827","TD19120556","Item191205286","Gutter 6m s/ro","6","each","10187086"
"828","TD19120556","Item191205681","pvc gutter down pipe 3m sab","4","each","10187086"
"829","TD19120556","Item191205749","pvc gutter pipe bend 90"" s/p","12","each","10187086"
"830","TD19120556","Item191205633","pvc gutter supp bracket","33","each","10187086"
"831","TD19120556","Item191205817","pvc gutter pipe clamp s/pro","12","each","10187086"
"832","TD19120566","Item191205902","sliding gates","2","each","10184424"
"833","TD19120945","Item191209590","275W Grade A Solar Panels","6","each","10187588"
"834","TD19120945","Item191209171","5000VA 24V Invetor UPS with charge controller","1","each","10187588"
"835","TD19120945","Item191209506","200AH Batteries Gel","6","each","10187588"
"836","TD19120945","Item191209729","Battery Trolley","1","each","10187588"
"837","TD19120945","Item191209720","Automatic Changeover","1","each","10187588"
"838","TD19120945","Item191209559","Cabling Solar 4mm2","50","each","10187588"
"839","TD19120945","Item191209443","1.5mm2 3 Core","50","each","10187588"
"840","TD19120945","Item191209841","2.5mm 4 core","50","each","10187588"
"841","TD19120945","Item191209456","Trunking (per length)","9","each","10187588"
"842","TD19121155","Item191211521","form E60 inspection and overhaul of consumers substation in triplicate","300","each","10187182"
"843","TD19121178","Item19121188","window blinds","1","each","10187211"
"844","TD19121198","Item191211597","injectors ","4","each","10187316"
"845","TD19121198","Item191211914","injector pump","1","each","10187316"
"846","TD19121198","Item191211501","labour","1","each","10187316"
"847","TD19121196","Item191211726","new injectors","4","each","10187317"
"848","TD19121196","Item1912111","injector pump","1","each","10187317"
"849","TD19121196","Item191211543","injector registration","1","each","10187317"
"850","TD19121152","Item191211701","office partitioning","1","each","10186490"
"851","TD19121183","Item191211234","05A toner cartridge","1","each","10187919"
"852","TD19121629","Item191216921","8mm galvanized chain","140","metres","10187793"
"853","TD19121629","Item191216438","12mm round bar","2","each","10187793"
"854","TD19121629","Item191216951","2.5mm welding rod","1","each","10187793"
"855","TD19121618","Item191216552","painting and fixing of staff house house(supply and fix) - inside and outside","1","each","10187902"
"856","TD19121690","Item191216812","Labour for installation of solar power system for jotali building","1","each","10187891"
"857","TD19121737","Item191217375","11R 22.5 Tyres (dunlop)","6","each","10174584"
"858","TD1912172","Item191217154","245/70R16 brand new tyres","5","each","10166411"
"859","TD19121795","Item191217692","245/70R16C brand new tyres","5","each","10166411"
"860","TD19121762","Item191217553","245/70R16 brand new tyres","5","each","10166408"
"861","TD19121710","Item191217408","245/70R16 brand new tyres","5","each","10174576"
"862","TD19121721","Item191217525","245/75 RC brand new tyres","5","each","10187434"
"863","TD20020759","Item200207241","ABC Piercing Connectors","5000","each","10189519"
"864","TD20020735","Item200207449","Piercing connectors 25mm","5000","each","10189517"
"865","TD20020764","Item200207815","D' Iron 3.5 Shackle Type","3000","each","10189521"
"866","TD20020739","Item200207906","MCB S/P 60amp ","5000","each","10189522"
"867","TD20020752","Item200207961","Cable 16MM2 2 CORE SWA PVC ","1000","each","10189520"
"868","TD2002074","Item200207338","PG Clamp Al/Al 50 - 100mm 2 Bolt","5000","each","10189516"
"869","TD2002075","Item200207643","20L Ceiling White","3","each","10190261"
"870","TD2002075","Item200207651","20L PVA Lilly Cream","10","each","10190261"
"871","TD2002075","Item200207315","5L Gloss Lilly Cream","17","each","10190261"
"872","TD2002075","Item200207720","5L Gloss Blue","12","each","10190261"
"873","TD2002075","Item200207314","5L Gloss White","4","each","10190261"
"874","TD2002075","Item200207148","5L Brick Dressing","10","each","10190261"
"875","TD2002075","Item200207781","20L Red Roof & Stoep","10","each","10190261"
"876","TD2002075","Item200207703","5L Gloss Black","5","each","10190261"
"877","TD2002075","Item200207965","5L Gloss Signal Red","4","each","10190261"
"878","TD2002075","Item200207224","5L Gloss Golden Yellow","4","each","10190261"
"879","TD2002075","Item200207820","5L Clear Vanish Wood","1","each","10190261"
"880","TD2002075","Item200207652","5L Thinners","5","each","10190261"
"881","TD20021047","Item200210341","Tyres 215R15 Continental ","5","each","10189203"
"882","TD20021063","Item200210980","Tyres 245/70R16 Continental ","5","each","10189210"
"883","TD20021057","Item20021011","Tyres 215R15 Dunlop","5","each","10189209"
"884","TD20021060","Item200210872","Tyres 195R14 Continental ","5","each","10189205"
"885","TD20021021","Item200210910","Tyres 205/70R15 Dunlop","5","each","10189199"
"886","TD20021079","Item200210490","Tyres 215R15 Continental ","5","each","10189208"
"887","TD20021079","Item200210994",,"0","each","10189208"
"888","TD20021035","Item200210522","Tyres 175/65R14 Continental ","5","each","10189197"
"889","TD20021055","Item200210966","Tyres 285/70R17 Continental ","5","each","10189843"
"890","TD20021132","Item200211873","60mm Red interlocking Pavers ","7500","each","10190188"
"891","TD20021132","Item200211697","60mm Black Interlocking Pavers","7500","each","10190188"
"892","TD20021998","Item200219171","Car shade cloth","50","each","10190805"
"893","TD20072059","Item200720832","MUTTON CLOTH","100","kgs","RQ20052010"
"894","TD20072920","Item200729166","20mm Fine cork gaskets","20","each","10191229"
"895","TD20072920","Item200729466","4.5mm fine cork gasket","20","each","10191229"
"896","TD20072915","Item20072955","SF6 Gas ","2","each","10194650"
"897","TD20073043","Item200730364","HP470 core i7","6","each","ER8/2020"
"898","TD20080575","Item200805182","Tyres 24 Ply 1400 ","2","each","10192476"
"899","TD20081755","Item200817358","Clean Air Face Mask","2000","each","10197726"
"900","TD20081968","Item200819957","Clean Air Face Mask","2000","each","10197726"
"901","TD2008197","Item200819926","Clean Air Face Masks Reusable ","2000","each","10197726"
"902","TD20082682","Item200826664","4 Plate Stove Sup Princess White","1","each","10192418"
"903","TD20090235","Item200902498","5 Lt Engine OIl","80","each","10197883"
"904","TD20090224","Item200902144","5Lt Gear Oil","1","each","10197637"
"905","TD20090224","Item200902422","5Lt  ATF","1","each","10197637"
"906","TD20090224","Item200902646","5Lt Brake Fluid","1","each","10197637"
"907","TD20090224","Item200902965","5Lt Degreaser","1","each","10197637"
"908","TD20090224","Item200902253","650 Batteries","2","each","10197637"
"909","TD20090224","Item200902782","Heavy duty battery terminals","4","each","10197637"
"910","TD20090224","Item200902116","Mutton Cloth","1","kgs","10197637"
"911","TD20090381","Item200903860","Tyres 245/70R16","5","each","10197727"
"912","TD20090391","Item200903806","Tyres 245/70R16","5","each","10197728"
"913","TD20090352","Item200903499","Tyres 245/70R16","5","each","10197728"
"914","TD20090313","Item200903998","Tyres 245/70R16","5","each","10197730"
"915","TD20090398","Item200903144","TYRES 11R22.5 20 Ply","6","each","10197718"
"916","TD20090426","Item200904156","TYRES 1400 20 Ply","2","each","10195206"
"917","TD20090498","Item200904797","TYRES 9R22.5 - 20 Ply","6","each","10197715"
"918","TD2009042","Item200904482","Tyres 245/70R16","5","each","10197721"
"919","TD20090433","Item200904565","Tyres 215R15","5","each","10197726"
"920","TD20090488","Item200904692","Tyres 245/70R16","5","each","10197724"
"921","TD20090496","Item200904398","Cutting Disc","2","each","10194762"
"922","TD20090496","Item200904789","Grinding Disc","1","each","10194762"
"923","TD20090496","Item200904131","Welding Rods","2","each","10194762"
"924","TD20090496","Item200904235","Barrel Bolt 100mm","1","each","10194762"
"925","TD20090496","Item200904575","French Door Hinges","2","each","10194762"
"926","TD20090496","Item200904644","Red Oxide","5","each","10194762"
"927","TD20090496","Item200904373","50 x 50 x1.6mm Square Tube","2","each","10194762"
"928","TD20090496","Item200904320","40 x40 x 1.6mm Square Tube","4","each","10194762"
"929","TD20090496","Item200904384","1mm CR Sheets","2","each","10194762"
"930","TD20090496","Item200904145","30 x 3mm Flat Bars","1","each","10194762"
"931","TD20090496","Item200904586","20 x 3mm Flat Bars","2","each","10194762"
"932","TD20090430","Item20090487","Cutting Disc","2","each","10194760"
"933","TD20090430","Item200904385","Grinding Disc","1","each","10194760"
"934","TD20090430","Item200904998","Welding Rods","2","each","10194760"
"935","TD20090430","Item200904808","Barrel Bolt 100mm","1","each","10194760"
"936","TD20090430","Item200904886","French Door Hinges","2","each","10194760"
"937","TD20090430","Item200904196","Red Oxide","5","each","10194760"
"938","TD20090430","Item200904989","50 x 50 x1.6mm Square Tube","2","each","10194760"
"939","TD20090430","Item20090458","40 x40 x 1.6mm Square Tube","4","each","10194760"
"940","TD20090430","Item200904403","1mm CR Sheets","2","each","10194760"
"941","TD20090430","Item200904890","30 x 3mm Flat Bars","1","each","10194760"
"942","TD20090430","Item200904739","20 x 3mm Flat Bars","2","each","10194760"
"943","TD20090472","Item200904494","Cutting Disc","2","each","10194763"
"944","TD20090472","Item200904930","Grinding Disc","1","each","10194763"
"945","TD20090472","Item200904848","Welding Rods","2","each","10194763"
"946","TD20090472","Item200904407","Barrel Bolt 100mm","1","each","10194763"
"947","TD20090472","Item20090460","French Door Hinges","2","each","10194763"
"948","TD20090472","Item20090477","Red Oxide ","5","each","10194763"
"949","TD20090472","Item200904280","50 x 50 x1.6mm Square Tube","2","each","10194763"
"950","TD20090472","Item200904405","40 x40 x 1.6mm Square Tube","4","each","10194763"
"951","TD20090472","Item200904954","1mm CR Sheets","2","each","10194763"
"952","TD20090472","Item20090489","30 x 3mm Flat Bars","1","each","10194763"
"953","TD20090472","Item200904434","20 x 3mm Flat Bars","2","each","10194763"
"954","TD20090481","Item200904208","Tyres 245/70R16 ","5","each","10197723"
"955","TD20090445","Item200904413","Tyres 245/70R16 ","5","each","10197722"
"956","TD20090413","Item200904851","Tyres 175/65R14","5","each","10197720"
"957","TD2009045","Item200904978","Tyres 175/65R14","5","each","10197719"
"958","TD20090715","Item200907346","Cutting Disc","2","each","10194762"
"959","TD20090715","Item200907101","Grinding Disc","1","each","10194762"
"960","TD20090715","Item200907213","Welding Rods","2","each","10194762"
"961","TD20090715","Item200907388","Barrel Bolt 100mm","1","each","10194762"
"962","TD20090715","Item200907796","French Door Hinges","2","each","10194762"
"963","TD20090715","Item200907929","Red Oxide","5","each","10194762"
"964","TD20090715","Item200907386","50 x 50 x1.6mm Square Tube","2","each","10194762"
"965","TD20090715","Item200907888","40 x40 x 1.6mm Square Tube","4","each","10194762"
"966","TD20090715","Item20090789","1mm CR Sheets","2","each","10194762"
"967","TD20090758","Item200907273","Cutting Disc","2","each","10194762"
"968","TD20090758","Item200907422","Grinding Disc","1","each","10194762"
"969","TD20090758","Item200907696","Welding Rods","2","kgs","10194762"
"970","TD20090758","Item200907782","Barrel Bolt 100mm","1","each","10194762"
"971","TD20090758","Item200907106","French Door Hinges","2","each","10194762"
"972","TD20090758","Item200907891","Red Oxide","5","litres","10194762"
"973","TD20090758","Item200907197","50 x 50 x1.6mm Square Tube","2","each","10194762"
"974","TD20090758","Item200907336","40 x40 x 1.6mm Square Tube","4","each","10194762"
"975","TD20090758","Item200907932","1mm CR Sheets","2","each","10194762"
"976","TD20090758","Item200907643","30 x 3mm Flat Bars","1","each","10194762"
"977","TD20090758","Item200907531","20 x 3mm Flat Bars","2","each","10194762"
"978","TD2009076","Item200907617","Cutting Disc","2","each","10194760"
"979","TD2009076","Item200907782","Grinding Disc","1","each","10194760"
"980","TD2009076","Item2009079","Welding Rods","2","each","10194760"
"981","TD2009076","Item20090748","Barrel Bolt 100mm","1","each","10194760"
"982","TD2009076","Item20090738","French Door Hinges","2","each","10194760"
"983","TD2009076","Item200907632","Red Oxide","5","each","10194760"
"984","TD2009076","Item200907196","50 x 50 x1.6mm Square Tube","2","each","10194760"
"985","TD2009076","Item200907576","40 x40 x 1.6mm Square Tube","4","each","10194760"
"986","TD2009076","Item200907558","1mm CR Sheets","2","each","10194760"
"987","TD2009076","Item200907555","30 x 3mm Flat Bars","1","each","10194760"
"988","TD2009076","Item200907527","20 x 3mm Flat Bars","2","each","10194760"
"989","TD20090944","Item200909873","HP COLOR LASERJET PRO MFP M281fdw PRINTER 4 IN 1","1","each","PR10198148"
"990","TD20090994","Item200909511","HIGH BACK SWIVEL CHAIRS","44","each","RFQ20082625"
"991","TD20090920","Item200909517","LOW BACK VISITORS' CHAIRS","60","each","RFQ20082654"
"992","TD20090978","Item200909312","LOW BACK VISITORS' CHAIRS","60","each","RFQ20082654"
"993","TD20091089","Item200910423","Royal Blue Trousers","160","each","PR10191770"
"994","TD20091053","Item200910583","Black shoes laced ladies shoes","16","each","PR10191775"
"995","TD20091016","Item200910919","Black shoes laced gents shoes","46","each","PR10191776"
"996","TD20091093","Item200910155","Royal Blue Skirts","69","each","PR10192467"
"997","TD2009115","Item20091136","Royal Blue Skirts","69","each","PR10192467"
"998","TD20091155","Item200911593","White blouses","64","each","PR10192468"
"999","TD2009117","Item200911247","Long sleeved white shirts","85","each","PR10191769"
"1000","TD2009117","Item200911668","Long sleeved sky blue shirts","85","each","PR10191769"
"1001","TD20091181","Item20091172","Long sleeved white shirts","85","each","PR10191769"
"1002","TD20091181","Item200911641","Short sleeved sky blue shirts","85","each","PR10191769"
"1003","TD2009243","Item200924193","NEW TYRES 265/70R16","5","each","PR10198682"
"1004","TD20092412","Item20092435","NEW TYRES 11R22.5","6","each","PR10198071"
"1005","TD20092483","Item200924792","NEW TYRES 11R22.5","6","each","PR10197047"
"1006","TD20092893","Item200928176","Borehole drilling,equipment and casing","1","each","RFQ20051115"
"1007","TD20092887","Item200928845","Borehole drilling,equipment and casing","1","each","RFQ20081921"
"1008","TD20092837","Item200928585","Borehole drilling,equipment and casing","1","each","RFQ20051112"
"1009","TD20092951","Item200929258","FOUR PLATE STOVE","1","each","RFQ20030957"
"1010","TD2009297","Item200929295","UPRIGHT DEEP FREEZER","1","each","RFQ20030982"
"1011","TD20092995","Item200929494","LEFT UPPER CONTROL ARM","1","each","RFQ20090194"
"1012","TD20092995","Item200929760","RIGHT UPPER CONTROL ARM","1","each","RFQ20090194"
"1013","TD20092995","Item20092935","FRONT WHEEL BEARING KITS","2","each","RFQ20090194"
"1014","TD20092974","Item200929457","GENUINE CLUTCH KIT NP300 4X4","1","each","RFQ20080584"
"1015","TD20092967","Item200929549","GENUINE CLUTCH KIT NP300 4X4","1","each","RFQ20092312"
"1016","TD20092961","Item200929666","GENUINE CLUTCH KIT NP300 4X4","1","each","RFQ20092355"
"1017","TD20092948","Item20092952","GENUINE CLUTCH KIT NP300 2 WHEEL DRIVE","1","each","RFQ20092366"
"1018","TD20092931","Item200929527","NEW TYRES 215R15","5","each","RFQ20092358"
"1019","TD20092933","Item200929580","NEW TYRES 215R15","5","each","RFQ20092329"
"1020","TD20092960","Item2009291000","NEW TYRES 215R15","5","each","RFQ2009236"
"1021","TD20092934","Item200929660","NEW TYRES 215R15","5","each","RFQ20092386"
"1022","TD20092930","Item200929933","NEW TYRES 215R15","5","each","RQ20092369"
"1023","TD20092971","Item200929622","NEW TYRES 215R15","5","each","RQ2009235"
"1024","TD20100555","Item201005961","Standard cement bricks","10000","each","RFQ20082694"
"1025","TD2010065","Item201006279","Load of 12.6m poles","1","each","RFQ20092321"
"1026","TD20100692","Item201006639","Load of 9m poles","1","each","RFQ20092365"
"1027","TD20100610","Item201006194","Load of 11m poles","1","each","RFQ20092325"
"1028","TD20100674","Item201006465","Load of 12.6m poles","1","each","RFQ20091022"
"1029","TD20100630","Item201006856","Load of 11m poles","1","each","RFQ20091022"
"1030","TD20100651","Item201006798","Load of 12.6m poles","1","each","RFQ20092551"
"1031","TD20100629","Item201006637","Load of 9m poles","1","each","RFQ20092575"
"1032","TD20100658","Item20100620","Load of 10.8m poles","1","each","RFQ20091421"
"1033","TD20100625","Item201006773","Load of 12.6m poles","1","each","RFQ20091673"
"1034","TD2010066","Item201006598","Load of 9m poles","1","each","RFQ20091645"
"1035","TD20100691","Item201006954","Load of 11m poles","1","each","RFQ20091667"
"1036","TD20100688","Item201006295","Load of 12.6m poles","1","each","RFQ20091694"
"1037","TD2010069","Item201006264","Load of 9m poles","1","each","RFQ2009176"
"1038","TD2010063","Item201006185","Load of 11m poles","1","each","RFQ20091617"
"1039","TD20100618","Item201006823","Load of 12.6m poles","1","each","RFQ20092375"
"1040","TD20100661","Item201006877","Load of 9m poles","1","each","RFQ2009231"
"1041","TD20100699","Item201006656","Load of 11m poles","1","each","RFQ20092394"
"1042","TD20100631","Item201006952","Load of 12.6m poles","1","each","RFQ20091527"
"1043","TD20100671","Item201006793","Load of 9m poles","1","each","RFQ20091553"
"1044","TD2010061","Item201006451","Load of 11m poles","1","each","RFQ20091546"
"1045","TD20100647","Item201006352","Load of wood poles","1","each","RFQ20092244"
"1046","TD20100678","Item201006616","UPRIGHT FRIDGE","1","each","RFQ20032397"
"1047","TD20100687","Item201006465","228*38 ROUGH SAWN TIMBER-6METRES LENGTH","16","each","RFQ20082624"
"1048","TD20100627","Item201006278","228*38 ROUGH SAWN TIMBER-6METRES LENGTH","16","each","RFQ20082624"
"1049","TD20100715","Item201007543","NEW TYRES 245/70R16","5","each","RFQ20092890"
"1050","TD20100795","Item201007785","NEW TYRES 245/70R16","5","each","RFQ20092850"
"1051","TD20100742","Item201007558","NEW TYRES 11R22.5","4","each","RFQ20092461"
"1052","TD20100779","Item201007139","NEW TYRES 9R22.5-20","6","each","RFQ2009285"
"1053","TD20100759","Item201007736","NEW TYRES 245/70R16","5","each","RFQ20092815"
"1054","TD20100745","Item201007621","NEW TYRES 1000*20","6","each","RFQ20092820"
"1055","TD20100745","Item201007377","TUBES","6","each","RFQ20092820"
"1056","TD20100745","Item201007329","FLAPS","6","each","RFQ20092820"
"1057","TD20100747","Item201007203","4 PLATE STOVE","1","each","RFQ20032356"
"1058","TD20100792","Item201007560","UPPER CONTROL ARMS","2","each","RFQ20090194"
"1059","TD20100792","Item201007306","LOWER CONTROL ARMS","2","each","RFQ20090194"
"1060","TD20100792","Item2010077","PRIME PUMP","1","each","RFQ20090194"
"1061","TD20100792","Item201007245","BRAKE MASTER CYLINDER","1","each","RFQ20090194"
"1062","TD20100792","Item201007409","BRAKE PADS","1","each","RFQ20090194"
"1063","TD20100792","Item201007453","RADIATOR","1","each","RFQ20090194"
"1064","TD20100792","Item201007539","LOWER BALL JOINTS","2","each","RFQ20090194"
"1065","TD20100792","Item201007723","BRAKE DISC","2","each","RFQ20090194"
"1066","TD20100792","Item201007931","FRONT SHOCKS","2","each","RFQ20090194"
"1067","TD20100792","Item201007944","U-BOLTS","4","each","RFQ20090194"
"1068","TD20100792","Item201007351","SET SHACKLE BUSHES","1","each","RFQ20090194"
"1069","TD20100792","Item201007226","SET REAR H/BRAKE CABLE","1","each","RFQ20090194"
"1070","TD20100792","Item201007808","HANDBRAKE MECHANISM","1","each","RFQ20090194"
"1071","TD20100743","Item201007920","UPPER CONTROL ARMS","2","each","RFQ20090194"
"1072","TD20100743","Item201007379","LOWER CONTROL ARMS","2","each","RFQ20090194"
"1073","TD20100743","Item201007907","FRONT WHEEL BEARING KITS","2","each","RFQ20090194"
"1074","TD20100743","Item201007565","PRIMER PUMP","1","each","RFQ20090194"
"1075","TD20100743","Item20100732","BRAKE MASTER CYLINDER","1","each","RFQ20090194"
"1076","TD20100743","Item201007685","BRAKE PADS","1","each","RFQ20090194"
"1077","TD20100743","Item201007233","RADIATOR","1","each","RFQ20090194"
"1078","TD20100743","Item201007768","LOWER BALL JOINTS","2","each","RFQ20090194"
"1079","TD20100743","Item201007906","BRAKE DISCS","2","each","RFQ20090194"
"1080","TD20100743","Item201007687","FRONT SHOCKS","2","each","RFQ20090194"
"1081","TD20100743","Item20100743","REAR SHOCKS","2","each","RFQ20090194"
"1082","TD20100743","Item201007278","U BOLTS","4","each","RFQ20090194"
"1083","TD20100743","Item201007964","SET SPRING BUSHES","1","each","RFQ20090194"
"1084","TD20100743","Item201007672","COMPLETE HAND BRAKE CABLE","1","each","RFQ20090194"
"1085","TD20100743","Item201007332","HANDBRAKE CABLE MECHANISM","1","each","RFQ20090194"
"1086","TD20100893","Item201008815","NEW TYRES 265/65R17","5","each","RFQ2009297"
"1087","TD20100835","Item201008772","NEW TYRES 245/70R16","5","each","RFQ20092851"
"1088","TD20100816","Item201008883","NEW TYRES 245/70R16","5","each","RFQ20092823"
"1089","TD20100818","Item201008865","NEW TYRES 9R22.5","7","each","RFQ20092473"
"1090","TD20100827","Item201008951","32.5 CEMENT","65","each","RFQ20200143"
"1091","TD20100924","Item201009762","1 Load of 9m poles","1","each","RFQ2009575"
"1092","TD20100999","Item201009362","Load of 10.8m poles","1","each","RFQ20091421"
"1093","TD2010099","Item201009510","Load of 11m poles","1","each","RFQ20092325"
"1094","TD20100989","Item201009284","Load of 12.6m poles","1","each","RFQ20091673"
"1095","TD2010097","Item201009890","LAPTOPS","2","each","RFQ2009245"
"1096","TD2010097","Item201009670","LAPTOP BAGS","2","each","RFQ2009245"
"1097","TD20100962","Item201009283","Hand sanitizers (5L)","100","each","RFQ20092990"
"1098","TD20101235","Item201012469","SCARFS BRANDED LOGO WITH DIFFERENT YEARS","139","each","RFQ10197902"
"1099","TD20101235","Item201012746","TIES BRANDED LOGO WITH DIFFERENT YEARS","218","each","RFQ10197902"
"1100","TD20101294","Item20101215","100ML HAND SANITIZERS","1000","each","RFQ20092990"
"1101","TD20101324","Item201013131","Hand sanitizers (5L)","100","each","RFQ20092990"
"1102","TD20101391","Item201013149","NECK TIES","218","each","RFQ10197902"
"1103","TD20101391","Item201013572","SCARFS ","139","each","RFQ10197902"
"1104","TD20101357","Item201013807","NEW TYRES 205/65R16","5","each","RFQ20100562"
"1105","TD20101493","Item201014588","Black laced ladies shoes all sizes","16","each","PR10191775"
"1106","TD20101461","Item201014251","Black laced ladies shoes all sizes","16","each","PR10191775"
"1107","TD20101460","Item20101421","Black laced gents shoes all sizes","46","each","PR10191776"
"1108","TD2010148","Item20101428","NAVY BLUE TROUSERS","160","each","10191770"
"1109","TD20101584","Item201015408","LONG SLEEVED WHITE SHIRTS","85","each","PR10191769"
"1110","TD20101532","Item201015485","NAVY BLUE TROUSERS","160","each","PR10191770"
"1111","TD2010195","Item201019417","HIGH BACK SWIVEL CHAIRS","44","each","RQ20082625"
"1112","TD20101974","Item201019257","HIGH BACK SWIVEL CHAIRS","44","each","RQ20082625"
"1113","TD20101918","Item201019323","FACE MASKS","2000","each","RFQ20092968"
"1114","TD20101947","Item201019997","FACE MASKS","2000","each","RFQ20092968"
"1115","TD20101987","Item201019268","290lt Upright Fridge","1","each","RQ20032397"
"1116","TD20101990","Item201019140","Standard cement bricks","4000","each","RFQ20092332"
"1117","TD2010208","Item201020973","Load of 12.6m poles","1","each","RQ20092321"
"1118","TD20102026","Item201020460","Load of 9m poles","1","each","RQ20092365"
"1119","TD20102041","Item201020686","Load of 11m poles","1","each","RQ20092325"
"1120","TD20102029","Item20102089","Load of 10.8m poles","1","each","RQ20091421"
"1121","TD20102037","Item201020487","Load of 12.6m poles","1","each","RQ20092551"
"1122","TD20102089","Item20102068","Load of 9m poles","1","each","RQ20092575"
"1123","TD20102020","Item201020855","Load of 10.8m poles","1","each","RQ20091421"
"1124","TD2010206","Item201020972","Load of 12.6m poles","1","each","RQ20091527"
"1125","TD2010209","Item201020498","Load of 9m poles","1","each","RQ20091553"
"1126","TD20102046","Item201020264","Load of 11m poles","1","each","RQ20091546"
"1127","TD20102056","Item201020183","Load of wood poles to Chipinge","1","each","RQ20092244"
"1128","TD20102040","Item20102041","Load of 12.6m poles","1","each","RQ20091022"
"1129","TD20102063","Item201020115","Load of 11m poles","1","each","PR10198533"
"1130","TD20102010","Item20102083","Load of 12.6m poles","1","each","RQ20092321"
"1131","TD20102038","Item201020506","Load of 9m poles","1","each","RQ20092365"
"1132","TD20102059","Item201020480","Load of 11m poles","1","each","RQ20092325"
"1133","TD20102022","Item201020341","5 LITRES GEAR OIL 80W90","12","each","RQ20092896"
"1134","TD20102297","Item201022295","NAVY BLUE TROUSERS","160","each","PR10191770"
"1135","TD20102344","Item201023734","SF6 GAS-50KG","2","each","RQ2005223"
"1136","TD20102317","Item201023573","1mx1mx6mm Gaskets","20","each","RQ20031826"
"1137","TD20102317","Item201023244","1mx1mx4,5mm Gaskets","20","each","RQ20031826"
"1138","TD20102319","Item201023420","Swivel Chair","1","each","RQ20092214"
"1139","TD20102354","Item201023407","NEW TYRES 245/70R16","5","each","RQ2009289"
"1140","TD20102392","Item201023932","GEAR BOX  OIL 80W90 5LITRES","12","each","RQ20092896"
"1141","TD20102398","Item201023782","Load of 12.6m poles","1","each","RQ20092375"
"1142","TD20102346","Item201023750","Load of 12.6m poles","1","each","RQ20092375"
"1143","TD20102386","Item201023975","Load of 12.6m poles","1","each","RQ20092375"
"1144","TD20102357","Item201023888","LONG SLEEVED WHITE SHIRTS","85","each","RQ10191769"
"1145","TD20102314","Item201023471","NEW FACE MASKS","2000","each","RQ20092968"
"1146","TD2010271","Item201027121","1.8mX75X3mm diamond mesh","380","each","RQ20100522"
"1147","TD2010271","Item201027324","2.4mX75 overhang capped corner posts","24","each","RQ20100522"
"1148","TD2010271","Item201027477","2.4X w/section standard posts plus overhang","76","each","RQ20100522"
"1149","TD2010271","Item20102735","38mm tubing stays","58","each","RQ20100522"
"1150","TD2010271","Item201027807","2.0mm barbed wire-kgs","100","each","RQ20100522"
"1151","TD2010271","Item201027562","1.6/2.0mm tying wire-kg","25","each","RQ20100522"
"1152","TD2010271","Item201027259","2.24mm high strain wire-kg","50","each","RQ20100522"
"1153","TD20102819","Item201028579","Rear spring pins","4","each","RQ20091712"
"1154","TD20102819","Item201028139","Front spring pins","4","each","RQ20091712"
"1155","TD20102819","Item20102825","Rear bushes","4","each","RQ20091712"
"1156","TD20102819","Item201028777","Front bushes","4","each","RQ20091712"
"1157","TD20102819","Item201028519","Bracket front springs","2","each","RQ20091712"
"1158","TD20102819","Item201028889","Universal joint and king pin kit set","1","each","RQ20091712"
"1159","TD20102845","Item201028512","Suspension material for Nissan UD70","11","each","RQ20091712"
"1160","TD20102813","Item2010288","Suspension material for Nissan UD70","1","each","RQ20091712"
"1161","TD20102943","Item201029644","FEMALE CONTACTS FOR 11KV SWITCHGEAR","12","each","RQ20082687"
"1162","TD20102927","Item201029266","GENUINE CLUTCH KIT FOR NISSAN UD95","1","each","RFQ20090721"
"1163","TD20102996","Item201029364","MALE CONTACTS FOR 11KV SWITCHGEAR","12","each","RQ20082670"
"1164","TD20102986","Item201029643","MALE CONTACTS FOR 11KV SWITCHGEAR","12","each","RQ20082670"
"1165","TD20102966","Item20102963","ENGINE OIL 15W40","60","each","RFQ20092882"
"1166","TD20102981","Item201029514","LONG SLEEVED WHITE SHIRTS","85","each","RFQ10191769"
"1167","TD20102993","Item201029990","RADIATOR","1","each","RFQ20101243"
"1168","TD2011037","Item201103389","1mX1mX6mm gaskets","20","each","RQ20031826"
"1169","TD2011037","Item2011032","1mX1mX4.5mm gaskets","20","each","RQ20031826"
"1170","TD20110326","Item201103195","1mX1mX6mm gaskets","20","each","RQ20031826"
"1171","TD20110326","Item201103254","1mX1mX4.5mm gaskets","20","each","RQ20031826"
"1172","TD20110375","Item201103976","1.5 Horsepower submersible pump","1","each","RQ20102171"
"1173","TD20110358","Item201103505","1.5 Horsepower submersible pump","1","each","RQ20102128"
"1174","TD20110380","Item201103203","Rough sawn timber","95","each","RQ20102778"
"1175","TD20110314","Item201103769","7 Ton Truck owner driven -dry rate 42days","1","each","RQ20101911"
"1176","TD20110352","Item201103712","Air compressor 2.5 horsepower 100l","1","each","RQ20102323"
