"document_id","supplier1","rfq_no","payment_terms1","bid_validity1","delivery_period1","technical_specifications1","valid_tax_clearance1","registered_with_praz1","site_visit_done1","samples_delivered1","decision1","total1","remarks1","supplier2","payment_terms2","bid_validity2","delivery_period2","decision2","total2","technical_specifications2","valid_tax_clearance2","registered_with_praz2","site_visit_done2","samples_delivered2","remarks2","supplier3","payment_terms3","bid_validity3","delivery_period3","technical_specifications3","valid_tax_clearance3","registered_with_praz3","site_visit_done3","samples_delivered3","decision3","total3","remarks3","supplier4","payment_terms4","bid_validity4","delivery_period4","technical_specifications4","valid_tax_clearance4","registered_with_praz4","site_visit_done4","samples_delivered4","decision4","total4","remarks4","supplier5","payment_terms5","bid_validity5","delivery_period5","technical_specifications5","valid_tax_clearance5","registered_with_praz5","site_visit_done5","samples_delivered5","decision5","total5","remarks5","supplier6","payment_terms6","bid_validity6","delivery_period6","technical_specifications6","valid_tax_clearance6","registered_with_praz6","site_visit_done6","samples_delivered6","decision6","total6","remarks6","supplier7","payment_terms7","bid_validity7","delivery_period7","technical_specifications7","valid_tax_clearance7","registered_with_praz7","site_visit_done7","samples_delivered7","decision7","total7","remarks7","supplier8","payment_terms8","bid_validity8","delivery_period8","technical_specifications8","valid_tax_clearance8","registered_with_praz8","site_visit_done8","samples_delivered8","decision8","total8","remarks8","supplier9","payment_terms9","bid_validity9","delivery_period9","technical_specifications9","valid_tax_clearance9","registered_with_praz9","site_visit_done9","samples_delivered9","decision9","total9","remarks9","supplier10","payment_terms10","bid_validity10","delivery_period10","technical_specifications10","valid_tax_clearance10","registered_with_praz10","site_visit_done10","samples_delivered10","decision10","total10","remarks10","supplier11","payment_terms11","bid_validity11","delivery_period11","technical_specifications11","valid_tax_clearance11","registered_with_praz11","site_visit_done11","samples_delivered11","decision11","total11","remarks11","supplier12","payment_terms12","bid_validity12","delivery_period12","technical_specifications12","valid_tax_clearance12","registered_with_praz12","site_visit_done12","samples_delivered12","decision12","total12","remarks12","supplier13","payment_terms13","bid_validity13","delivery_period13","technical_specifications13","valid_tax_clearance13","registered_with_praz13","site_visit_done13","samples_delivered13","decision13","total13","remarks13","supplier14","payment_terms14","bid_validity14","delivery_period14","technical_specifications14","valid_tax_clearance14","registered_with_praz14","site_visit_done14","samples_delivered14","decision14","total14","remarks14","supplier15","payment_terms15","bid_validity15","delivery_period15","technical_specifications15","valid_tax_clearance15","registered_with_praz15","site_visit_done15","samples_delivered15","decision15","total15","remarks15","supplier16","payment_terms16","bid_validity16","delivery_period16","technical_specifications16","valid_tax_clearance16","registered_with_praz16","site_visit_done16","samples_delivered16","decision16","total16","remarks16","supplier17","payment_terms17","bid_validity17","delivery_period17","technical_specifications17","valid_tax_clearance17","registered_with_praz17","site_visit_done17","samples_delivered17","decision17","total17","remarks17","supplier18","payment_terms18","bid_validity18","delivery_period18","technical_specifications18","valid_tax_clearance18","registered_with_praz18","site_visit_done18","samples_delivered18","decision18","total18","remarks18","supplier19","payment_terms19","bid_validity19","delivery_period19","technical_specifications19","valid_tax_clearance19","registered_with_praz19","site_visit_done19","samples_delivered19","decision19","total19","remarks19","supplier20","payment_terms20","bid_validity20","delivery_period20","technical_specifications20","valid_tax_clearance20","registered_with_praz20","site_visit_done20","samples_delivered20","decision20","total20","remarks20","status","user1","status_1","date_1","user2","status_2","date_2","user3","status_3","date_3","user4","status_4","date_4","user5","status_5","date_5","user6","status_6","date_6","user7","status_7","date_7","user8","status_8","date_8","user9","status_9","date_9","user10","status_10","date_10","finance_user","finance_status","finance_date","gm_user","gm_status","gm_date","recommendation","ranking1","ranking2","ranking3","ranking4","ranking5","order_number","reason_1","reason_2","reason_3","order_date","order_status","payment_status","grn_delivery_status","grn_status","site_visit_required","samples_required"
"TD21053135","Teechers home and office","RQ2103970",,,,"on","on","on",,,,"2004366.8","NOT COMPLYING ON PAYMENT TERMS ,BID VALIDITY AND DELIVERY PERIOD","ELEGANT EDGE","on","on","on","on","2088000","on","on","on",,,"MEET REQUIRED SPECIFICATIONS","CLINITESTS PVT LTD","on","on","on","on","on","on",,,"on","8640","MEET REQUIRED SPECIFICATIONS",,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze296821","1","2021-06-22 09:32:42","ze232343","1","2021-06-10 11:36:41","ze361074","1","2022-11-30 08:09:07","ze318833","1","2021-06-14 08:55:31","ze248614","1","2021-06-09 10:05:51",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2021-06-22 10:53:23","ze045210","2","2021-06-22 13:49:15"," REGAL FURNISHERS being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$2004366.8 excluding VAT.","REGAL FURNISHERS",,,,,,,,"The evaluation report is not attached. Was the quality of furniture seen ? ","0000-00-00","0",,,"0","no","no"
"TD21053169","Innovative Tower Incorporation","RQ2041352",,"on","on","on","on","on",,,,"50300","CHARGING USD ABOVE OTHERS","Clinepack Engineering","on","on","on",,"3584500",,"on","on",,,"NOT COMPLYING ON THE TECHNICAL SPECIFICATIONS","Roots Services ","on","on","on","on","on","on",,,"on","8247455","MEET REQUIRED SPECIFICATIONS",,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","0","0000-00-00 00:00:00","ze258415","2","2021-06-03 08:42:44","ze361074","1","2021-05-31 08:29:11","ze312010","1","2021-06-02 10:50:06","ze248614","1","2021-05-31 09:19:21",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00"," Roots Services  being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$8247455 excluding VAT.","Roots Services ",,,,,,"Invalid Tax Clearance Certificate - the ITF263 Certificate for Roots Services was edited hence its fraudulent ",,,"0000-00-00","0",,,"0","no","no"
"TD21060242","REGAL FURNISHERS","RQ2103243","on","on","on","on","on","on","on",,"on","707423.55","MEET REQUIRED SPECIFICATIONS","ALLEGIANCE ENGINEERING",,,"on",,"967200","on","on",,,,"NOT COMPLYING ON BID VALIDITY, PAYMENT TERMS AND WRONG PRAZ CATEGORY",,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2021-06-22 09:31:11","ze258415","1","2021-06-10 12:42:01","ze361074","1","2021-06-02 11:32:15","ze269859","1","2021-06-02 12:06:41","ze248614","1","2021-06-03 08:54:51",,"1","2021-06-10 09:33:08",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2021-06-22 10:52:59","ze045210","1","2021-06-22 13:40:32"," REGAL FURNISHERS being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$707423.55 excluding VAT.","REGAL FURNISHERS",,,,,"4500214234",,,,"2021-06-22","1",,,"0","yes","no"
"TD21060310","REGAL FURNISHERS","RQ21031140","on","on","on","on","on","on","on",,"on","235807.85","MEET REQUIRED SPECIFICATIONS","Chengetanayi P\L","on","on","on",,"312500","on","on",,,,"WRONG PRAZ CATEGORY","RANK",,,,"on","on",,,,,"115235.8","NOT COMPLYING ON PAYMENT TERMS, BID VALIDITY, DELIVERY PERIOD AND WRONG PRAZ CATEGORY",,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2021-06-22 09:30:19","ze258415","1","2021-06-10 12:42:33","ze361074","1","2021-06-03 08:32:57","ze318833","1","2021-06-03 09:27:42","ze248614","1","2021-06-03 08:49:59",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2021-06-22 10:52:37","ze045210","1","2021-06-22 13:39:45"," REGAL FURNISHERS being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$235807.85 excluding VAT.","REGAL FURNISHERS",,,,,"4500214232",,,,"2021-06-22","1",,,"0","yes","no"
"TD21060327","First Pack","RQ21051763","on","on","on","on","on",,,,,"465852","WRONG PRAZ CATEGORY","Phreatic Zone","on","on","on",,"11400","on","on",,,,"WRONG PRAZ CATEGORY","Promotional Lighters","on","on","on","on","on",,,,,"698400","WRONG PRAZ CATEGORY","Flannex Investments","on","on","on","on","on",,,,,"846000","WRONG PRAZ CATEGORY","Jeremy Healthcare","on","on","on","on","on","on","on","on","on","624000","MEET REQUIRED SPECIFICATIONS","TIMTAT Investments","on","on","on","on","on",,,"on",,"451452","WRONG PRAZ CATEGORY","Fiable Medical Solutions","on","on","on","on","on","on","on","on","on","540000","MEET REQUIRED SPECIFICATIONS","BOOTIES PHARMACIES","on","on","on","on","on","on",,,,"720000","NO SITE VISIT WAS DONE","Flexdom Investments (pvt) ltd","on","on","on","on","on",,,,,"780000","WRONG PRAZ CATEGORY","Nemchem","on","on","on","on","on",,,,,"1080000","WRONG PRAZ CATEGORY","Sustainable Procurement Solutions","on","on","on","on","on","on",,,,"786000","NO SITE VISIT WAS DONE","Moeni Enterprises P/L","on","on","on","on","on",,,,,"780000","WRONG PRAZ CATEGORY","HEDGEPATH INVESTMENTS","on","on","on","on","on",,,,,"780000","WRONG PRAZ CATEGORY","Roots Services ","on","on","on","on","on",,,,,"1380000","WRONG","ELEGANT EDGE","on","on","on","on","on","on","on",,"on","546000","MEET REQUIRED SPECIFICATIONS","Electrosearch","on","on","on","on","on","on",,,,"738000","NO SITE VISIT WAS DONE","Crypterium","on","on","on","on","on","on",,,,"990000","NO SITE VISIT WAS DONE","Estyle","on",,"on","on",,,,,,"592800","NOT COMPLYING  ON BID VALIDITY, NO TAX CERTIFICATE AND WRONG PRAZ CATEGORY","AFFINIX  CHEMICALS","on","on","on","on","on",,,,,"624000","WRONG PRAZ CATEGORY","ALL CLEAN","on","on","on","on","on",,,,,"540000","WRONG PRAZ CATEGORY","5","ze307262","1","2021-06-09 19:18:08","ze258415","1","2021-06-09 14:50:33","ze361074","1","2021-06-03 10:12:15","ze247200","1","2021-06-04 11:22:50","ze248614","1","2021-06-04 15:35:14",,"1","2021-06-07 12:06:56",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2021-06-10 15:47:44","ze045210","1","2021-06-11 10:33:04"," Fiable Medical Solutions being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$540000 excluding VAT.","Fiable Medical Solutions","ELEGANT EDGE","Jeremy Healthcare",,,"4500213716",,,,"2021-06-11","1",,,"0","yes","no"
"TD21060384","REGAL FURNISHERS","RQ21031154","on","on","on","on","on","on","on",,"on","377292.56","MEET REQUIRED SPECIFICATIONS","Chengetanayi P\L","on","on","on",,"500000","on","on",,,,"WRONG PRAZ CATEGORY","RANK",,,,"on","on",,,,,"184377.28","NOT COMPLYING ON PAYMENT TERMS, BID VALIDITY, DELIVERY PERIOD AND WRONG PRAZ CATEGORY",,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2021-06-22 09:30:52","ze258415","1","2021-06-10 12:42:58","ze361074","1","2021-06-03 08:24:51","ze318833","1","2021-06-03 09:28:09","ze248614","1","2021-06-03 08:54:35",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2021-06-22 10:52:46","ze045210","1","2021-06-22 13:40:15"," REGAL FURNISHERS being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$377292.56 excluding VAT.","REGAL FURNISHERS",,,,,"4500214231",,,,"2021-06-22","1",,,"0","yes","no"
"TD21060386","Crypterium","RQ21040724","on","on","on","on",,"on",,,,"1250000","NO VALID TAX  CERTIFICATE","Petraz Investments",,"on","on",,"1350000","on","on","on",,,"NOT COMPLYING ON PAYMENT TERMS AND NO SITE VISIT WAS CONDUCTED.","ELEGANT EDGE","on","on","on","on","on","on","on",,"on","1420000","MEET REQUIRED SPECIFICATIONS","BOOTIES PHARMACIES","on","on","on","on","on","on",,,,"1053125","NO SITE VISIT WAS DONE","Jeremy Healthcare","on","on","on","on","on","on","on","on","on","513500","MEET REQUIRED SPECIFICATIONS","CLINITESTS PVT LTD","on","on","on","on","on","on",,,,"845000","NO SITE VISIT WAS DONE","MOENI ENTERPRISES (PVT) LTD","on","on","on","on","on",,,,,"686500","WRONG  PRAZ CATEGORY","Matkud Private Limited","on","on","on","on","on",,,,,"378000","WRONG PRAZ CATEGORY",,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2021-06-09 19:18:39","ze258415","1","2021-06-09 14:50:54","ze361074","1","2021-06-03 11:28:25","ze247200","1","2021-06-07 08:19:52","ze248614","1","2021-06-04 15:33:26",,"1","2021-06-04 12:13:55",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2021-06-10 15:47:19","ze045210","1","2021-06-11 10:33:37"," Jeremy Healthcare being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$513500 excluding VAT.","Jeremy Healthcare","ELEGANT EDGE",,,,"4500213713",,,,"2021-06-11","1",,,"0","yes","no"
"TD21060741","ROOM ENOUGH PVT LTD","RQ2105269",,,"on","on","on",,,,,"378000","NOT COMPLYING ON PAYMENT TERMS ,BID VALIDITY AND WRONG PRAZ CATEGORY","Currentwish Investments","on","on","on","on","448368","on","on","on",,,"MEET REQUIRED SPECIFICATIONS","GM Motor Parts","on","on","on","on","on","on",,,"on","339384","MEET REQUIRED SPECIFICATIONS","AMTEC motors","on","on","on","on","on","on",,,"on","250536","MEET REQUIRED SPECIFICATIONS",,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2021-06-22 09:35:52","ze232343","1","2021-06-10 11:37:57","ze361074","1","2021-06-07 11:36:34","ze48020","1","2021-06-07 13:11:53","ze248614","1","2021-06-08 12:41:15",,"1","2021-06-07 12:09:41",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2021-06-22 10:54:50","ze045210","1","2021-06-22 13:55:44"," AMTEC motors being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$250536 excluding VAT.","AMTEC motors","GM Motor Parts","Currentwish Investments",,,"4500214242",,,,"2021-06-22","1",,,"0","no","no"
"TD21060833","RAELMORGEN ENTERPRISES","RQ2103970","on","on","on","on","on","on",,,"on","2004366.8","MEET REQUIRED SPECIFICATIONS","Net Technologies","on","on","on",,"2088000",,"on","on",,,"Quoted the wrong product",,,,,,,,,,,"8640",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze296821","1","2021-06-22 09:31:41","ze232343","1","2021-06-10 11:37:00","ze361074","1","2022-11-30 08:09:07","ze318833","1","2021-06-08 12:33:11","ze248614","1","2021-06-09 09:55:22",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2021-06-22 10:53:39","ze045210","2","2021-06-22 13:51:19"," REGAL FURNISHERS being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$2004366.8 excluding VAT.","REGAL FURNISHERS",,,,,,,,"Check budget provision and advise.","0000-00-00","0",,,"0","no","no"
"TD21060921","GROOVEYARD TECHNOLOGIES","RQ21042693","on","on","on","on","on","on",,,"on","759980","MEET REQUIRED SPECIFICATIONS",,,,,,"0",,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2021-06-22 09:32:17","ze232343","1","2021-06-10 11:36:19","ze361074","1","2021-06-09 09:44:10","ze297232","1","2021-06-16 09:10:49","ze248614","1","2021-06-09 09:52:56",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2021-06-22 10:53:13","ze045210","2","2021-06-22 13:45:58"," GROOVEYARD TECHNOLOGIES being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$759980 excluding VAT.","GROOVEYARD TECHNOLOGIES",,,,,,,,"Cost of a desktop coming at $190k is rather on the highside. Is this as per Procurement Plan ? Let us discuss","0000-00-00","0",,,"0","no","no"
"TD21060986","Net Technologies","RQ2104303","on","on","on",,"on","on",,,,"1050000","NOT COMPLYING ON TECHNICAL SPECIFICATIONS","GROOVEYARD TECHNOLOGIES","on","on","on","on","799940","on","on","on",,,"MEET REQUIRED SPECIFICATIONS",,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2021-06-22 09:33:32","ze232343","1","2021-06-10 11:37:29","ze361074","1","2021-06-09 08:51:53","ze297232","1","2021-06-16 09:11:03","ze248614","1","2021-06-09 09:56:55",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2021-06-22 10:54:31","ze045210","1","2021-06-22 13:55:22"," GROOVEYARD TECHNOLOGIES being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$799940 excluding VAT.","GROOVEYARD TECHNOLOGIES",,,,,"4500214238",,,,"2021-06-22","1",,,"0","no","no"
"TD21061014","Pure Chemicals","RQ2105662","on",,,"on","on","on",,,,"372280","NOT COMPLYING ON BID VALIDITY AND DELIVERY PERIOD","AMTEC motors","on","on","on","on","229108","on","on","on",,,"MEET REQUIRED SPECIFICATIONS","Currentwish Investments","on","on","on","on","on","on",,,"on","423120","MEET REQUIRED SPECIFICATIONS","GM Motor Parts","on","on","on","on","on","on",,,"on","310329","MEET REQUIRED SPECIFICATIONS","ROOM ENOUGH PVT LTD",,"on","on","on","on",,,,,"461250","NOT COMPLYING ON PAYMENT TERMS",,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2021-06-22 09:33:54","ze232343","1","2021-06-10 15:20:14","ze361074","1","2021-06-10 14:46:44","ze48020","1","2021-06-10 15:30:11","ze248614","1","2021-06-10 16:13:17",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2021-06-22 10:55:00","ze045210","1","2021-06-22 13:55:56"," AMTEC motors being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$229108 excluding VAT.","AMTEC motors","GM Motor Parts","Currentwish Investments",,,"4500214243",,,,"2021-06-22","1",,,"0","no","no"
"TD2106103","REKEREG INVESTMENTS","RQ21052612","on","on","on","on","on","on",,,"on","1824000","MEET REQUIRED SPECIFICATIONS","GM Motor Parts","on","on","on","on","871530","on","on","on",,,"MEET REQUIRED SPECIFICATIONS","In Out Investments","on","on","on","on","on","on",,,"on","1023000","MEET REQUIRED SPECIFICATIONS","AMTEC motors","on","on","on","on","on","on",,,"on","609612","MEET REQUIRED SPECIFICATIONS","Currentwish Investments","on","on","on","on","on","on",,,"on","1006800","MEET REQUIRED SPECIFICATIONS","ROOM ENOUGH PVT LTD",,"on","on","on","on",,,,,"769500","NOT COMPYING ON PAYMENT TERMS AND WRONG PRAZ CATEGORY",,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2021-06-22 09:50:03","ze232343","1","2021-06-10 15:53:32","ze361074","1","2021-06-10 15:31:39","ze48020","1","2021-06-14 09:01:39","ze248614","1","2021-06-10 16:14:54",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2021-06-22 10:55:25","ze045210","1","2021-06-22 13:56:21"," AMTEC motors being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$609612 excluding VAT.","AMTEC motors","GM Motor Parts","Currentwish Investments","In Out Investments","REKEREG INVESTMENTS","4500214245",,,,"2021-06-22","1",,,"0","no","no"
"TD21061037","ROOM ENOUGH PVT LTD","RQ21051970",,"on","on","on","on",,,,,"490000","NOT COMPLYING ON PAYMENT TERMS ","ZIMUE MEDIA","on","on","on","on","270000","on","on","on",,,"MEET REQUIRED SPECIFICATIONS","Swordwear","on","on","on","on","on",,,,,"276000","WRONG PRAZ CATEGORY","Moeni Enterprises P/L","on","on","on","on","on",,,,,"267280","WRONG PRAZ CATEGORY","Mimarsh Media","on","on","on","on","on","on",,,"on","720000","MEET REQUIRED SPECIFICATIONS",,,,,,,,,,,"324000",,,,,,,,,,,,"373500",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2021-06-22 09:20:48","ze232343","1","2021-06-10 15:20:40","ze361074","1","2021-11-11 10:04:02","ze318833","1","2021-06-14 08:55:17","ze248614","1","2021-06-10 16:15:31",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2021-06-22 10:56:12","ze045210","1","2021-06-22 13:57:28"," ZIMUE MEDIA being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$276000 excluding VAT.","ZIMUE MEDIA",,,,,"4500214252",,,,"2021-06-22","1",,,"0","no","no"
